# time Tc_folded Tref_folded value value_err offset model full_model val_compare val_compare_err residuals residuals_err jitter jitter_flag offset_flag subset_flag 
59334.700184 0.000000 0.000000 6852.522386 0.005000 6859.584703 -5.609111 6853.975592 -7.062317 0.005000 -1.453206 0.005000 0.499998  -1   2  -1 
59334.703954 0.000000 0.000000 6855.722869 0.005000 6859.584703 -5.615689 6853.969014 -3.861834 0.005000 1.753855 0.005000 0.499998  -1   2  -1 
59334.711459 0.000000 0.000000 6850.182255 0.005000 6859.584703 -5.629046 6853.955657 -9.402448 0.005000 -3.773402 0.005000 0.499998  -1   2  -1 
59334.934601 0.000000 0.000000 6890.230508 0.005000 6899.274200 -6.158245 6893.115955 -9.043692 0.005000 -2.885447 0.005000 0.499998  -1   3  -1 
59334.935678 0.000000 0.000000 6897.336916 0.005000 6899.274200 -6.161290 6893.112910 -1.937284 0.005000 4.224006 0.005000 0.499998  -1   3  -1 
59334.936754 0.000000 0.000000 6896.094579 0.005000 6899.274200 -6.164336 6893.109864 -3.179621 0.005000 2.984715 0.005000 0.499998  -1   3  -1 
59336.069824 0.000000 0.000000 6893.334465 0.005000 6899.274200 -8.656810 6890.617390 -5.939735 0.005000 2.717075 0.005000 0.499998  -1   3  -1 
59336.071983 0.000000 0.000000 6896.387194 0.005000 6899.274200 -8.656573 6890.617627 -2.887006 0.005000 5.769567 0.005000 0.499998  -1   3  -1 
59336.073065 0.000000 0.000000 6891.411235 0.005000 6899.274200 -8.656445 6890.617755 -7.862965 0.005000 0.793480 0.005000 0.499998  -1   3  -1 
59336.087932 0.000000 0.000000 6681.335790 0.005000 6696.906753 -8.654011 6688.252742 -15.570963 0.005000 -6.916952 0.005000 0.499998  -1   0  -1 
59336.113567 0.000000 0.000000 6686.731307 0.005000 6696.906753 -8.646893 6688.259860 -10.175446 0.005000 -1.528553 0.005000 0.499998  -1   0  -1 
59336.116529 0.000000 0.000000 6685.603000 0.005000 6696.906753 -8.645832 6688.260921 -11.303753 0.005000 -2.657921 0.005000 0.499998  -1   0  -1 
59337.794690 0.000000 0.000000 6856.465609 0.005000 6859.584703 -3.617563 6855.967140 -3.119094 0.005000 0.498469 0.005000 0.499998  -1   2  -1 
59337.802213 0.000000 0.000000 6857.637029 0.005000 6859.584703 -3.598706 6855.985997 -1.947674 0.005000 1.651032 0.005000 0.499998  -1   2  -1 
59337.805964 0.000000 0.000000 6858.741886 0.005000 6859.584703 -3.589396 6855.995307 -0.842817 0.005000 2.746579 0.005000 0.499998  -1   2  -1 
59338.101617 0.000000 0.000000 6692.177724 0.005000 6696.906753 -3.067488 6693.839265 -4.729029 0.005000 -1.661541 0.005000 0.499998  -1   0  -1 
59338.106766 0.000000 0.000000 6692.967185 0.005000 6696.906753 -3.062379 6693.844374 -3.939568 0.005000 -0.877189 0.005000 0.499998  -1   0  -1 
59338.111894 0.000000 0.000000 6692.070870 0.005000 6696.906753 -3.057434 6693.849319 -4.835883 0.005000 -1.778449 0.005000 0.499998  -1   0  -1 
59340.098120 0.000000 0.000000 6892.126876 0.005000 6899.274200 -8.774424 6890.499776 -7.147324 0.005000 1.627100 0.005000 0.499998  -1   3  -1 
59340.099194 0.000000 0.000000 6896.829084 0.005000 6899.274200 -8.777934 6890.496267 -2.445116 0.005000 6.332817 0.005000 0.499998  -1   3  -1 
59340.101354 0.000000 0.000000 6893.834795 0.005000 6899.274200 -8.784979 6890.489221 -5.439405 0.005000 3.345574 0.005000 0.499998  -1   3  -1 
59340.125153 0.000000 0.000000 6682.874064 0.005000 6696.906753 -8.861481 6688.045272 -14.032689 0.005000 -5.171208 0.005000 0.499998  -1   0  -1 
59340.134329 0.000000 0.000000 6687.260355 0.005000 6696.906753 -8.890415 6688.016337 -9.646398 0.005000 -0.755982 0.005000 0.499998  -1   0  -1 
59340.148161 0.000000 0.000000 6683.088440 0.005000 6696.906753 -8.933429 6687.973323 -13.818313 0.005000 -4.884883 0.005000 0.499998  -1   0  -1 
59341.954385 0.000000 0.000000 6893.646653 0.005000 6899.274200 -7.630163 6891.644038 -5.627547 0.005000 2.002615 0.005000 0.499998  -1   3  -1 
59341.957620 0.000000 0.000000 6892.865659 0.005000 6899.274200 -7.620339 6891.653862 -6.408541 0.005000 1.211797 0.005000 0.499998  -1   3  -1 
59341.958695 0.000000 0.000000 6897.370526 0.005000 6899.274200 -7.617075 6891.657125 -1.903674 0.005000 5.713401 0.005000 0.499998  -1   3  -1 
59341.996746 0.000000 0.000000 6685.038975 0.005000 6696.906753 -7.502052 6689.404700 -11.867778 0.005000 -4.365725 0.005000 0.499998  -1   0  -1 
59342.000684 0.000000 0.000000 6684.168256 0.005000 6696.906753 -7.490209 6689.416543 -12.738497 0.005000 -5.248287 0.005000 0.499998  -1   0  -1 
59343.674792 0.000000 0.000000 6857.254502 0.005000 6859.584703 -6.808556 6852.776147 -2.330201 0.005000 4.478355 0.005000 0.499998  -1   2  -1 
59343.682301 0.000000 0.000000 6852.889912 0.005000 6859.584703 -6.829505 6852.755198 -6.694791 0.005000 0.134714 0.005000 0.499998  -1   2  -1 
59343.689815 0.000000 0.000000 6852.745623 0.005000 6859.584703 -6.850623 6852.734080 -6.839080 0.005000 0.011543 0.005000 0.499998  -1   2  -1 
59344.038460 0.000000 0.000000 6686.251356 0.005000 6696.906753 -7.962229 6688.944524 -10.655397 0.005000 -2.693168 0.005000 0.499998  -1   0  -1 
59344.047124 0.000000 0.000000 6683.938585 0.005000 6696.906753 -7.992102 6688.914650 -12.968168 0.005000 -4.976065 0.005000 0.499998  -1   0  -1 
59344.054785 0.000000 0.000000 6688.957767 0.005000 6696.906753 -8.018564 6688.888189 -7.948986 0.005000 0.069578 0.005000 0.499998  -1   0  -1 
59344.090520 0.000000 0.000000 6891.637683 0.005000 6899.274200 -8.142496 6891.131704 -7.636517 0.005000 0.505979 0.005000 0.499998  -1   3  -1 
59344.093753 0.000000 0.000000 6893.882052 0.005000 6899.274200 -8.153743 6891.120457 -5.392148 0.005000 2.761595 0.005000 0.499998  -1   3  -1 
59344.094826 0.000000 0.000000 6890.999455 0.005000 6899.274200 -8.157477 6891.116723 -8.274745 0.005000 -0.117268 0.005000 0.499998  -1   3  -1 
59345.052239 0.000000 0.000000 6685.877453 0.005000 6696.906753 -10.841229 6686.065524 -11.029300 0.005000 -0.188071 0.005000 0.499998  -1   0  -1 
59345.054836 0.000000 0.000000 6686.784501 0.005000 6696.906753 -10.844658 6686.062094 -10.122252 0.005000 0.722407 0.005000 0.499998  -1   0  -1 
59345.062635 0.000000 0.000000 6686.079975 0.005000 6696.906753 -10.854778 6686.051975 -10.826778 0.005000 0.028000 0.005000 0.499998  -1   0  -1 
59348.691508 0.000000 0.000000 6856.394356 0.005000 6859.584703 -4.209595 6855.375108 -3.190347 0.005000 1.019248 0.005000 0.499998  -1   2  -1 
59348.699020 0.000000 0.000000 6857.007844 0.005000 6859.584703 -4.227574 6855.357129 -2.576859 0.005000 1.650715 0.005000 0.499998  -1   2  -1 
59348.702790 0.000000 0.000000 6855.599980 0.005000 6859.584703 -4.236657 6855.348046 -3.984723 0.005000 0.251934 0.005000 0.499998  -1   2  -1 
