# time Tc_folded Tref_folded model 
59290.205401 -14.553626 0.249917     1.583297
59290.237182 -14.521844 0.250453     1.580800
59290.268964 -14.490062 0.250989     1.578293
59290.300746 -14.458280 0.251525     1.575778
59290.332528 -14.426498 0.252061     1.573254
59290.364310 -14.394716 0.252596     1.570720
59290.396092 -14.362934 0.253132     1.568178
59290.427874 -14.331152 0.253668     1.565627
59290.459656 -14.299370 0.254204     1.563067
59290.491438 -14.267588 0.254739     1.560498
59290.523220 -14.235806 0.255275     1.557921
59290.555002 -14.204024 0.255811     1.555335
59290.586784 -14.172242 0.256347     1.552740
59290.618566 -14.140460 0.256882     1.550137
59290.650348 -14.108678 0.257418     1.547525
59290.682130 -14.076896 0.257954     1.544905
59290.713912 -14.045114 0.258490     1.542276
59290.745694 -14.013332 0.259026     1.539639
59290.777476 -13.981550 0.259561     1.536994
59290.809258 -13.949768 0.260097     1.534340
59290.841040 -13.917986 0.260633     1.531678
59290.872822 -13.886204 0.261169     1.529007
59290.904604 -13.854422 0.261704     1.526328
59290.936386 -13.822640 0.262240     1.523642
59290.968168 -13.790858 0.262776     1.520947
59290.999950 -13.759076 0.263312     1.518244
59291.031732 -13.727295 0.263848     1.515533
59291.063514 -13.695513 0.264383     1.512814
59291.095296 -13.663731 0.264919     1.510087
59291.127078 -13.631949 0.265455     1.507352
59291.158860 -13.600167 0.265991     1.504609
59291.190642 -13.568385 0.266526     1.501858
59291.222424 -13.536603 0.267062     1.499100
59291.254206 -13.504821 0.267598     1.496334
59291.285988 -13.473039 0.268134     1.493560
59291.317770 -13.441257 0.268669     1.490778
59291.349552 -13.409475 0.269205     1.487989
59291.381334 -13.377693 0.269741     1.485192
59291.413116 -13.345911 0.270277     1.482388
59291.444898 -13.314129 0.270813     1.479576
59291.476680 -13.282347 0.271348     1.476756
59291.508462 -13.250565 0.271884     1.473929
59291.540244 -13.218783 0.272420     1.471095
59291.572026 -13.187001 0.272956     1.468253
59291.603808 -13.155219 0.273491     1.465404
59291.635590 -13.123437 0.274027     1.462547
59291.667372 -13.091655 0.274563     1.459684
59291.699154 -13.059873 0.275099     1.456813
59291.730936 -13.028091 0.275635     1.453934
59291.762718 -12.996309 0.276170     1.451049
59291.794500 -12.964527 0.276706     1.448157
59291.826282 -12.932745 0.277242     1.445257
59291.858064 -12.900963 0.277778     1.442350
59291.889846 -12.869181 0.278313     1.439437
59291.921628 -12.837399 0.278849     1.436516
59291.953410 -12.805617 0.279385     1.433589
59291.985192 -12.773835 0.279921     1.430654
59292.016974 -12.742053 0.280457     1.427713
59292.048756 -12.710271 0.280992     1.424764
59292.080538 -12.678489 0.281528     1.421809
59292.112320 -12.646707 0.282064     1.418847
59292.144102 -12.614925 0.282600     1.415879
59292.175884 -12.583143 0.283135     1.412903
59292.207666 -12.551361 0.283671     1.409921
59292.239448 -12.519579 0.284207     1.406932
59292.271230 -12.487797 0.284743     1.403937
59292.303012 -12.456015 0.285278     1.400935
59292.334794 -12.424233 0.285814     1.397927
59292.366576 -12.392451 0.286350     1.394911
59292.398358 -12.360669 0.286886     1.391890
59292.430140 -12.328887 0.287422     1.388862
59292.461922 -12.297105 0.287957     1.385828
59292.493704 -12.265323 0.288493     1.382787
59292.525486 -12.233541 0.289029     1.379739
59292.557268 -12.201759 0.289565     1.376686
59292.589050 -12.169977 0.290100     1.373626
59292.620832 -12.138195 0.290636     1.370560
59292.652614 -12.106413 0.291172     1.367488
59292.684396 -12.074631 0.291708     1.364409
59292.716178 -12.042849 0.292244     1.361324
59292.747960 -12.011067 0.292779     1.358233
59292.779742 -11.979285 0.293315     1.355136
59292.811524 -11.947503 0.293851     1.352033
59292.843306 -11.915721 0.294387     1.348924
59292.875088 -11.883939 0.294922     1.345809
59292.906869 -11.852157 0.295458     1.342687
59292.938651 -11.820375 0.295994     1.339560
59292.970433 -11.788593 0.296530     1.336427
59293.002215 -11.756811 0.297065     1.333288
59293.033997 -11.725029 0.297601     1.330143
59293.065779 -11.693247 0.298137     1.326992
59293.097561 -11.661465 0.298673     1.323835
59293.129343 -11.629683 0.299209     1.320673
59293.161125 -11.597901 0.299744     1.317505
59293.192907 -11.566119 0.300280     1.314330
59293.224689 -11.534337 0.300816     1.311151
59293.256471 -11.502555 0.301352     1.307965
59293.288253 -11.470773 0.301887     1.304774
59293.320035 -11.438991 0.302423     1.301577
59293.351817 -11.407209 0.302959     1.298375
59293.383599 -11.375427 0.303495     1.295167
59293.415381 -11.343645 0.304031     1.291954
59293.447163 -11.311863 0.304566     1.288735
59293.478945 -11.280081 0.305102     1.285510
59293.510727 -11.248299 0.305638     1.282280
59293.542509 -11.216517 0.306174     1.279044
59293.574291 -11.184735 0.306709     1.275804
59293.606073 -11.152953 0.307245     1.272557
59293.637855 -11.121171 0.307781     1.269306
59293.669637 -11.089389 0.308317     1.266049
59293.701419 -11.057608 0.308852     1.262786
59293.733201 -11.025826 0.309388     1.259518
59293.764983 -10.994044 0.309924     1.256246
59293.796765 -10.962262 0.310460     1.252967
59293.828547 -10.930480 0.310996     1.249684
59293.860329 -10.898698 0.311531     1.246395
59293.892111 -10.866916 0.312067     1.243102
59293.923893 -10.835134 0.312603     1.239803
59293.955675 -10.803352 0.313139     1.236499
59293.987457 -10.771570 0.313674     1.233189
59294.019239 -10.739788 0.314210     1.229875
59294.051021 -10.708006 0.314746     1.226556
59294.082803 -10.676224 0.315282     1.223232
59294.114585 -10.644442 0.315818     1.219902
59294.146367 -10.612660 0.316353     1.216568
59294.178149 -10.580878 0.316889     1.213229
59294.209931 -10.549096 0.317425     1.209884
59294.241713 -10.517314 0.317961     1.206535
59294.273495 -10.485532 0.318496     1.203181
59294.305277 -10.453750 0.319032     1.199823
59294.337059 -10.421968 0.319568     1.196459
59294.368841 -10.390186 0.320104     1.193090
59294.400623 -10.358404 0.320639     1.189717
59294.432405 -10.326622 0.321175     1.186339
