# time Tc_folded Tref_folded value value_err offset model full_model val_compare val_compare_err residuals residuals_err jitter jitter_flag offset_flag subset_flag 
59334.700184 0.000000 0.000000 0.105003 0.003000 0.104296 0.000418 0.104714 0.000707 0.003000 0.000289 0.003000 0.000297  -1   2  -1 
59334.703954 0.000000 0.000000 0.106405 0.003000 0.104296 0.000418 0.104715 0.002109 0.003000 0.001690 0.003000 0.000297  -1   2  -1 
59334.711459 0.000000 0.000000 0.104969 0.003000 0.104296 0.000419 0.104716 0.000673 0.003000 0.000253 0.003000 0.000297  -1   2  -1 
59334.934601 0.000000 0.000000 0.099621 0.003000 0.099112 0.000454 0.099566 0.000509 0.003000 0.000055 0.003000 0.000297  -1   3  -1 
59334.935678 0.000000 0.000000 0.099963 0.003000 0.099112 0.000454 0.099566 0.000851 0.003000 0.000397 0.003000 0.000297  -1   3  -1 
59334.936754 0.000000 0.000000 0.099421 0.003000 0.099112 0.000455 0.099566 0.000309 0.003000 -0.000145 0.003000 0.000297  -1   3  -1 
59336.069824 0.000000 0.000000 0.099318 0.003000 0.099112 0.000547 0.099658 0.000206 0.003000 -0.000340 0.003000 0.000297  -1   3  -1 
59336.071983 0.000000 0.000000 0.099356 0.003000 0.099112 0.000547 0.099658 0.000244 0.003000 -0.000302 0.003000 0.000297  -1   3  -1 
59336.073065 0.000000 0.000000 0.099444 0.003000 0.099112 0.000547 0.099658 0.000332 0.003000 -0.000214 0.003000 0.000297  -1   3  -1 
59336.087932 0.000000 0.000000 0.097437 0.003000 0.099968 0.000547 0.100514 -0.002531 0.003000 -0.003077 0.003000 0.000297  -1   0  -1 
59336.113567 0.000000 0.000000 0.101744 0.003000 0.099968 0.000547 0.100514 0.001776 0.003000 0.001230 0.003000 0.000297  -1   0  -1 
59336.116529 0.000000 0.000000 0.105090 0.003000 0.099968 0.000547 0.100514 0.005122 0.003000 0.004576 0.003000 0.000297  -1   0  -1 
59337.794690 0.000000 0.000000 0.105287 0.003000 0.104296 0.000310 0.104607 0.000991 0.003000 0.000680 0.003000 0.000297  -1   2  -1 
59337.802213 0.000000 0.000000 0.100664 0.003000 0.104296 0.000308 0.104605 -0.003632 0.003000 -0.003941 0.003000 0.000297  -1   2  -1 
59337.805964 0.000000 0.000000 0.106851 0.003000 0.104296 0.000308 0.104604 0.002555 0.003000 0.002247 0.003000 0.000297  -1   2  -1 
59338.101617 0.000000 0.000000 0.097036 0.003000 0.099968 0.000232 0.100200 -0.002932 0.003000 -0.003164 0.003000 0.000297  -1   0  -1 
59338.106766 0.000000 0.000000 0.103057 0.003000 0.099968 0.000231 0.100198 0.003089 0.003000 0.002859 0.003000 0.000297  -1   0  -1 
59338.111894 0.000000 0.000000 0.093740 0.003000 0.099968 0.000229 0.100197 -0.006228 0.003000 -0.006457 0.003000 0.000297  -1   0  -1 
59340.098120 0.000000 0.000000 0.098726 0.003000 0.099112 -0.000167 0.098945 -0.000386 0.003000 -0.000219 0.003000 0.000297  -1   3  -1 
59340.099194 0.000000 0.000000 0.098808 0.003000 0.099112 -0.000167 0.098945 -0.000304 0.003000 -0.000137 0.003000 0.000297  -1   3  -1 
59340.101354 0.000000 0.000000 0.098884 0.003000 0.099112 -0.000167 0.098945 -0.000228 0.003000 -0.000061 0.003000 0.000297  -1   3  -1 
59340.125153 0.000000 0.000000 0.100197 0.003000 0.099968 -0.000169 0.099799 0.000229 0.003000 0.000398 0.003000 0.000297  -1   0  -1 
59340.134329 0.000000 0.000000 0.096564 0.003000 0.099968 -0.000169 0.099798 -0.003404 0.003000 -0.003234 0.003000 0.000297  -1   0  -1 
59340.148161 0.000000 0.000000 0.097005 0.003000 0.099968 -0.000170 0.099798 -0.002963 0.003000 -0.002793 0.003000 0.000297  -1   0  -1 
59341.954385 0.000000 0.000000 0.098635 0.003000 0.099112 -0.000006 0.099105 -0.000477 0.003000 -0.000470 0.003000 0.000297  -1   3  -1 
