# time Tc_folded Tref_folded value value_err offset model full_model val_compare val_compare_err residuals residuals_err jitter jitter_flag offset_flag subset_flag 
59334.700184 9.129219 0.000000 12.513036 0.102000 13.460420 -0.953834 11.501731 0.057471 0.102000 1.011305 0.102000 1.317292  -1   2  -1 
59334.703954 9.132989 0.000085 12.338036 0.102000 13.460420 -0.953982 11.495153 -0.111098 0.102000 0.842883 0.102000 1.317292  -1   2  -1 
59334.711459 9.140494 0.000253 11.786036 0.102000 13.460420 -0.954275 11.481308 -0.649547 0.102000 0.304728 0.102000 1.317292  -1   2  -1 
59334.934601 9.363636 0.005255 12.027445 0.113000 13.604965 -0.962522 10.926178 0.138745 0.113000 1.101267 0.113000 1.317292  -1   3  -1 
59334.935678 9.364713 0.005279 9.957445 0.113000 13.604965 -0.962559 10.922362 -1.927477 0.113000 -0.964917 0.113000 1.317292  -1   3  -1 
59334.936754 9.365789 0.005304 9.409445 0.113000 13.604965 -0.962597 10.918555 -2.471707 0.113000 -1.509110 0.113000 1.317292  -1   3  -1 
59336.069824 10.498859 0.030705 9.820445 0.117000 13.604965 -0.990521 12.174983 -3.345059 0.117000 -2.354538 0.117000 1.317292  -1   3  -1 
59336.071983 10.501018 0.030754 12.385445 0.117000 13.604965 -0.990552 12.168160 -0.773268 0.117000 0.217285 0.117000 1.317292  -1   3  -1 
59336.073065 10.502100 0.030778 11.459445 0.117000 13.604965 -0.990568 12.164724 -1.695846 0.117000 -0.705279 0.117000 1.317292  -1   3  -1 
59336.087932 10.516967 0.031111 12.299016 0.109000 12.003495 -0.990779 10.514897 0.793340 0.109000 1.784119 0.109000 1.317292  -1   0  -1 
59336.113567 10.542602 0.031686 11.451016 0.109000 12.003495 -0.991133 10.427276 0.032607 0.109000 1.023740 0.109000 1.317292  -1   0  -1 
59336.116529 10.545564 0.031752 10.632016 0.109000 12.003495 -0.991174 10.416869 -0.776027 0.109000 0.215147 0.109000 1.317292  -1   0  -1 
59337.794690 12.223725 0.069374 11.758036 0.103000 13.460420 -0.988700 11.290118 -0.520782 0.103000 0.467918 0.103000 1.317292  -1   2  -1 
59337.802213 12.231248 0.069543 11.947036 0.103000 13.460420 -0.988577 11.295487 -0.337028 0.103000 0.651549 0.103000 1.317292  -1   2  -1 
59337.805964 12.234999 0.069627 11.783036 0.103000 13.460420 -0.988515 11.298566 -0.504045 0.103000 0.484470 0.103000 1.317292  -1   2  -1 
59338.101617 12.530652 0.076255 12.022016 0.109000 12.003495 -0.982869 10.706261 0.332886 0.109000 1.315755 0.109000 1.317292  -1   0  -1 
59338.106766 12.535801 0.076370 11.620016 0.110000 12.003495 -0.982757 10.726518 -0.089259 0.110000 0.893498 0.110000 1.317292  -1   0  -1 
59338.111894 12.540929 0.076485 11.480016 0.110000 12.003495 -0.982645 10.746628 -0.249258 0.110000 0.733388 0.110000 1.317292  -1   0  -1 
59340.098120 14.527155 0.121013 7.644445 0.116000 13.604965 -0.906070 10.953573 -4.215198 0.116000 -3.309128 0.116000 1.317292  -1   3  -1 
59340.099194 14.528229 0.121038 10.253445 0.117000 13.604965 -0.906011 10.949408 -1.601974 0.117000 -0.695963 0.117000 1.317292  -1   3  -1 
59340.101354 14.530389 0.121086 9.977445 0.116000 13.604965 -0.905893 10.941073 -1.869521 0.116000 -0.963628 0.116000 1.317292  -1   3  -1 
59340.125153 14.554188 0.121620 10.201016 0.104000 12.003495 -0.904584 9.251731 0.044701 0.104000 0.949285 0.104000 1.317292  -1   0  -1 
59340.134329 14.563364 0.121825 10.066016 0.104000 12.003495 -0.904077 9.219922 -0.057983 0.104000 0.846094 0.104000 1.317292  -1   0  -1 
