# time Tc_folded Tref_folded model 
59290.205401 -5.782482 0.950493     0.578946
59290.237182 -5.750700 0.952671     0.593251
59290.268964 -5.718918 0.954850     0.607459
59290.300746 -5.687136 0.957028     0.621566
59290.332528 -5.655354 0.959206     0.635568
59290.364310 -5.623572 0.961384     0.649463
59290.396092 -5.591790 0.963563     0.663247
59290.427874 -5.560008 0.965741     0.676916
59290.459656 -5.528226 0.967919     0.690468
59290.491438 -5.496444 0.970097     0.703899
59290.523220 -5.464662 0.972275     0.717205
59290.555002 -5.432880 0.974454     0.730382
59290.586784 -5.401098 0.976632     0.743429
59290.618566 -5.369316 0.978810     0.756341
59290.650348 -5.337534 0.980988     0.769116
59290.682130 -5.305752 0.983166     0.781749
59290.713912 -5.273970 0.985345     0.794238
59290.745694 -5.242188 0.987523     0.806579
59290.777476 -5.210406 0.989701     0.818769
59290.809258 -5.178624 0.991879     0.830805
59290.841040 -5.146842 0.994058     0.842684
59290.872822 -5.115060 0.996236     0.854403
59290.904604 -5.083278 0.998414     0.865958
59290.936386 -5.051496 0.000592     0.877347
59290.968168 -5.019714 0.002770     0.888566
59290.999950 -4.987932 0.004949     0.899612
59291.031732 -4.956150 0.007127     0.910483
59291.063514 -4.924368 0.009305     0.921176
59291.095296 -4.892586 0.011483     0.931687
59291.127078 -4.860804 0.013662     0.942014
59291.158860 -4.829022 0.015840     0.952154
59291.190642 -4.797240 0.018018     0.962104
59291.222424 -4.765458 0.020196     0.971861
59291.254206 -4.733676 0.022374     0.981423
59291.285988 -4.701894 0.024553     0.990787
59291.317770 -4.670112 0.026731     0.999951
59291.349552 -4.638330 0.028909     1.008912
59291.381334 -4.606548 0.031087     1.017667
59291.413116 -4.574766 0.033266     1.026214
59291.444898 -4.542984 0.035444     1.034550
59291.476680 -4.511202 0.037622     1.042674
59291.508462 -4.479420 0.039800     1.050583
59291.540244 -4.447638 0.041978     1.058275
59291.572026 -4.415856 0.044157     1.065747
59291.603808 -4.384074 0.046335     1.072997
59291.635590 -4.352292 0.048513     1.080024
59291.667372 -4.320510 0.050691     1.086826
59291.699154 -4.288728 0.052870     1.093399
59291.730936 -4.256946 0.055048     1.099744
59291.762718 -4.225164 0.057226     1.105857
59291.794500 -4.193382 0.059404     1.111737
59291.826282 -4.161600 0.061582     1.117383
59291.858064 -4.129818 0.063761     1.122792
59291.889846 -4.098036 0.065939     1.127964
59291.921628 -4.066254 0.068117     1.132896
59291.953410 -4.034472 0.070295     1.137587
59291.985192 -4.002690 0.072473     1.142037
59292.016974 -3.970908 0.074652     1.146243
59292.048756 -3.939126 0.076830     1.150205
59292.080538 -3.907344 0.079008     1.153921
59292.112320 -3.875562 0.081186     1.157391
59292.144102 -3.843780 0.083365     1.160613
59292.175884 -3.811998 0.085543     1.163586
59292.207666 -3.780216 0.087721     1.166310
59292.239448 -3.748434 0.089899     1.168784
59292.271230 -3.716652 0.092077     1.171007
59292.303012 -3.684870 0.094256     1.172979
59292.334794 -3.653088 0.096434     1.174699
59292.366576 -3.621306 0.098612     1.176166
59292.398358 -3.589524 0.100790     1.177381
59292.430140 -3.557742 0.102969     1.178343
59292.461922 -3.525960 0.105147     1.179051
59292.493704 -3.494178 0.107325     1.179506
59292.525486 -3.462397 0.109503     1.179707
59292.557268 -3.430615 0.111681     1.179655
59292.589050 -3.398833 0.113860     1.179350
59292.620832 -3.367051 0.116038     1.178791
59292.652614 -3.335269 0.118216     1.177979
59292.684396 -3.303487 0.120394     1.176915
59292.716178 -3.271705 0.122573     1.175598
59292.747960 -3.239923 0.124751     1.174029
59292.779742 -3.208141 0.126929     1.172209
59292.811524 -3.176359 0.129107     1.170139
59292.843306 -3.144577 0.131285     1.167818
59292.875088 -3.112795 0.133464     1.165248
59292.906869 -3.081013 0.135642     1.162429
59292.938651 -3.049231 0.137820     1.159363
59292.970433 -3.017449 0.139998     1.156051
59293.002215 -2.985667 0.142176     1.152492
59293.033997 -2.953885 0.144355     1.148690
59293.065779 -2.922103 0.146533     1.144644
59293.097561 -2.890321 0.148711     1.140356
59293.129343 -2.858539 0.150889     1.135828
59293.161125 -2.826757 0.153068     1.131060
59293.192907 -2.794975 0.155246     1.126055
59293.224689 -2.763193 0.157424     1.120814
59293.256471 -2.731411 0.159602     1.115337
59293.288253 -2.699629 0.161780     1.109628
59293.320035 -2.667847 0.163959     1.103688
59293.351817 -2.636065 0.166137     1.097518
59293.383599 -2.604283 0.168315     1.091120
59293.415381 -2.572501 0.170493     1.084497
59293.447163 -2.540719 0.172672     1.077650
59293.478945 -2.508937 0.174850     1.070582
59293.510727 -2.477155 0.177028     1.063293
59293.542509 -2.445373 0.179206     1.055787
59293.574291 -2.413591 0.181384     1.048066
59293.606073 -2.381809 0.183563     1.040132
59293.637855 -2.350027 0.185741     1.031987
59293.669637 -2.318245 0.187919     1.023634
59293.701419 -2.286463 0.190097     1.015075
59293.733201 -2.254681 0.192276     1.006312
59293.764983 -2.222899 0.194454     0.997348
59293.796765 -2.191117 0.196632     0.988186
59293.828547 -2.159335 0.198810     0.978827
59293.860329 -2.127553 0.200988     0.969276
59293.892111 -2.095771 0.203167     0.959533
59293.923893 -2.063989 0.205345     0.949603
59293.955675 -2.032207 0.207523     0.939488
59293.987457 -2.000425 0.209701     0.929190
59294.019239 -1.968643 0.211880     0.918713
59294.051021 -1.936861 0.214058     0.908059
59294.082803 -1.905079 0.216236     0.897232
59294.114585 -1.873297 0.218414     0.886233
59294.146367 -1.841515 0.220592     0.875067
59294.178149 -1.809733 0.222771     0.863736
59294.209931 -1.777951 0.224949     0.852243
59294.241713 -1.746169 0.227127     0.840591
59294.273495 -1.714387 0.229305     0.828783
59294.305277 -1.682605 0.231483     0.816823
59294.337059 -1.650823 0.233662     0.804713
59294.368841 -1.619041 0.235840     0.792457
59294.400623 -1.587259 0.238018     0.780058
59294.432405 -1.555477 0.240196     0.767518
59294.464187 -1.523695 0.242375     0.754842
59294.495969 -1.491913 0.244553     0.742032
59294.527751 -1.460131 0.246731     0.729092
59294.559533 -1.428349 0.248909     0.716024
59294.591315 -1.396567 0.251087     0.702833
59294.623097 -1.364785 0.253266     0.689521
59294.654879 -1.333003 0.255444     0.676092
59294.686661 -1.301221 0.257622     0.662549
59294.718443 -1.269439 0.259800     0.648895
59294.750225 -1.237657 0.261979     0.635133
59294.782007 -1.205875 0.264157     0.621268
59294.813789 -1.174093 0.266335     0.607301
59294.845571 -1.142311 0.268513     0.593237
59294.877353 -1.110529 0.270691     0.579079
59294.909135 -1.078747 0.272870     0.564831
59294.940917 -1.046965 0.275048     0.550494
59294.972699 -1.015183 0.277226     0.536073
59295.004481 -0.983401 0.279404     0.521572
59295.036263 -0.951619 0.281583     0.506993
59295.068045 -0.919837 0.283761     0.492339
59295.099827 -0.888055 0.285939     0.477615
