# time Tc_folded Tref_folded value value_err offset model full_model val_compare val_compare_err residuals residuals_err jitter jitter_flag offset_flag subset_flag 
59334.700184 0.000000 0.000000 6852.522386 0.005000 6854.311699 -0.368327 6853.943372 -1.789313 0.005000 -1.420986 0.005000 0.499969  -1   2  -1 
59334.703954 0.000000 0.000000 6855.722869 0.005000 6854.311699 -0.374225 6853.937473 1.411170 0.005000 1.785396 0.005000 0.499969  -1   2  -1 
59334.711459 0.000000 0.000000 6850.182255 0.005000 6854.311699 -0.386239 6853.925459 -4.129444 0.005000 -3.743204 0.005000 0.499969  -1   2  -1 
59334.934601 0.000000 0.000000 6890.230508 0.005000 6894.012597 -0.880996 6893.131600 -3.782089 0.005000 -2.901092 0.005000 0.499969  -1   3  -1 
59334.935678 0.000000 0.000000 6897.336916 0.005000 6894.012597 -0.883901 6893.128696 3.324319 0.005000 4.208220 0.005000 0.499969  -1   3  -1 
59334.936754 0.000000 0.000000 6896.094579 0.005000 6894.012597 -0.886806 6893.125790 2.081982 0.005000 2.968789 0.005000 0.499969  -1   3  -1 
59336.069824 0.000000 0.000000 6893.334465 0.005000 6894.012597 -3.336011 6890.676585 -0.678132 0.005000 2.657880 0.005000 0.499969  -1   3  -1 
59336.071983 0.000000 0.000000 6896.387194 0.005000 6894.012597 -3.335821 6890.676775 2.374597 0.005000 5.710419 0.005000 0.499969  -1   3  -1 
59336.073065 0.000000 0.000000 6891.411235 0.005000 6894.012597 -3.335717 6890.676880 -2.601362 0.005000 0.734355 0.005000 0.499969  -1   3  -1 
59336.087932 0.000000 0.000000 6681.335790 0.005000 6691.542515 -3.333614 6688.208901 -10.206725 0.005000 -6.873111 0.005000 0.499969  -1   0  -1 
59336.113567 0.000000 0.000000 6686.731307 0.005000 6691.542515 -3.327088 6688.215427 -4.811208 0.005000 -1.484120 0.005000 0.499969  -1   0  -1 
59336.116529 0.000000 0.000000 6685.603000 0.005000 6691.542515 -3.326098 6688.216417 -5.939515 0.005000 -2.613417 0.005000 0.499969  -1   0  -1 
59337.794690 0.000000 0.000000 6856.465609 0.005000 6854.311699 1.687983 6855.999682 2.153910 0.005000 0.465927 0.005000 0.499969  -1   2  -1 
59337.802213 0.000000 0.000000 6857.637029 0.005000 6854.311699 1.707030 6856.018728 3.325330 0.005000 1.618301 0.005000 0.499969  -1   2  -1 
59337.805964 0.000000 0.000000 6858.741886 0.005000 6854.311699 1.716435 6856.028134 4.430187 0.005000 2.713752 0.005000 0.499969  -1   2  -1 
59338.101617 0.000000 0.000000 6692.177724 0.005000 6691.542515 2.246918 6693.789432 0.635209 0.005000 -1.611708 0.005000 0.499969  -1   0  -1 
59338.106766 0.000000 0.000000 6692.967185 0.005000 6691.542515 2.252189 6693.794704 1.424670 0.005000 -0.827519 0.005000 0.499969  -1   0  -1 
59338.111894 0.000000 0.000000 6692.070870 0.005000 6691.542515 2.257297 6693.799812 0.528355 0.005000 -1.728942 0.005000 0.499969  -1   0  -1 
59340.098120 0.000000 0.000000 6892.126876 0.005000 6894.012597 -3.443676 6890.568920 -1.885721 0.005000 1.557956 0.005000 0.499969  -1   3  -1 
59340.099194 0.000000 0.000000 6896.829084 0.005000 6894.012597 -3.447217 6890.565379 2.816487 0.005000 6.263705 0.005000 0.499969  -1   3  -1 
59340.101354 0.000000 0.000000 6893.834795 0.005000 6894.012597 -3.454327 6890.558270 -0.177802 0.005000 3.276525 0.005000 0.499969  -1   3  -1 
59340.125153 0.000000 0.000000 6682.874064 0.005000 6691.542515 -3.531540 6688.010975 -8.668451 0.005000 -5.136911 0.005000 0.499969  -1   0  -1 
59340.134329 0.000000 0.000000 6687.260355 0.005000 6691.542515 -3.560754 6687.981761 -4.282160 0.005000 -0.721406 0.005000 0.499969  -1   0  -1 
59340.148161 0.000000 0.000000 6683.088440 0.005000 6691.542515 -3.604192 6687.938322 -8.454075 0.005000 -4.849882 0.005000 0.499969  -1   0  -1 
59341.954385 0.000000 0.000000 6893.646653 0.005000 6894.012597 -2.357090 6891.655506 -0.365944 0.005000 1.991147 0.005000 0.499969  -1   3  -1 
59341.957620 0.000000 0.000000 6892.865659 0.005000 6894.012597 -2.347301 6891.665296 -1.146938 0.005000 1.200363 0.005000 0.499969  -1   3  -1 
59341.958695 0.000000 0.000000 6897.370526 0.005000 6894.012597 -2.344049 6891.668547 3.357929 0.005000 5.701979 0.005000 0.499969  -1   3  -1 
59341.996746 0.000000 0.000000 6685.038975 0.005000 6691.542515 -2.229404 6689.313111 -6.503540 0.005000 -4.274136 0.005000 0.499969  -1   0  -1 
59342.000684 0.000000 0.000000 6684.168256 0.005000 6691.542515 -2.217597 6689.324918 -7.374259 0.005000 -5.156662 0.005000 0.499969  -1   0  -1 
59343.674792 0.000000 0.000000 6857.254502 0.005000 6854.311699 -1.508380 6852.803318 2.942803 0.005000 4.451184 0.005000 0.499969  -1   2  -1 
59343.682301 0.000000 0.000000 6852.889912 0.005000 6854.311699 -1.529089 6852.782610 -1.421787 0.005000 0.107302 0.005000 0.499969  -1   2  -1 
59343.689815 0.000000 0.000000 6852.745623 0.005000 6854.311699 -1.549966 6852.761733 -1.566076 0.005000 -0.016110 0.005000 0.499969  -1   2  -1 
59344.038460 0.000000 0.000000 6686.251356 0.005000 6691.542515 -2.650412 6688.892103 -5.291159 0.005000 -2.640747 0.005000 0.499969  -1   0  -1 
59344.047124 0.000000 0.000000 6683.938585 0.005000 6691.542515 -2.680014 6688.862501 -7.603930 0.005000 -4.923916 0.005000 0.499969  -1   0  -1 
59344.054785 0.000000 0.000000 6688.957767 0.005000 6691.542515 -2.706236 6688.836279 -2.584748 0.005000 0.121488 0.005000 0.499969  -1   0  -1 
59344.090520 0.000000 0.000000 6891.637683 0.005000 6894.012597 -2.829057 6891.183539 -2.374914 0.005000 0.454144 0.005000 0.499969  -1   3  -1 
59344.093753 0.000000 0.000000 6893.882052 0.005000 6894.012597 -2.840204 6891.172392 -0.130545 0.005000 2.709660 0.005000 0.499969  -1   3  -1 
59344.094826 0.000000 0.000000 6890.999455 0.005000 6894.012597 -2.843905 6891.168691 -3.013142 0.005000 -0.169236 0.005000 0.499969  -1   3  -1 
59345.052239 0.000000 0.000000 6685.877453 0.005000 6691.542515 -5.505064 6686.037451 -5.665062 0.005000 -0.159998 0.005000 0.499969  -1   0  -1 
59345.054836 0.000000 0.000000 6686.784501 0.005000 6691.542515 -5.508458 6686.034057 -4.758014 0.005000 0.750444 0.005000 0.499969  -1   0  -1 
59345.062635 0.000000 0.000000 6686.079975 0.005000 6691.542515 -5.518471 6686.024044 -5.462540 0.005000 0.055931 0.005000 0.499969  -1   0  -1 
59348.691508 0.000000 0.000000 6856.394356 0.005000 6854.311699 1.120015 6855.431714 2.082657 0.005000 0.962642 0.005000 0.499969  -1   2  -1 
59348.699020 0.000000 0.000000 6857.007844 0.005000 6854.311699 1.102175 6855.413874 2.696145 0.005000 1.593970 0.005000 0.499969  -1   2  -1 
59348.702790 0.000000 0.000000 6855.599980 0.005000 6854.311699 1.093163 6855.404861 1.288281 0.005000 0.195119 0.005000 0.499969  -1   2  -1 
59349.021951 0.000000 0.000000 6689.111065 0.005000 6691.542515 0.213794 6691.756309 -2.431450 0.005000 -2.645244 0.005000 0.499969  -1   0  -1 
59349.026999 0.000000 0.000000 6690.060168 0.005000 6691.542515 0.198470 6691.740985 -1.482347 0.005000 -1.680817 0.005000 0.499969  -1   0  -1 
59349.032064 0.000000 0.000000 6692.450358 0.005000 6691.542515 0.183064 6691.725579 0.907843 0.005000 0.724779 0.005000 0.499969  -1   0  -1 
59350.089948 0.000000 0.000000 6692.511275 0.005000 6691.542515 -2.730247 6688.812267 0.968760 0.005000 3.699008 0.005000 0.499969  -1   0  -1 
59350.092419 0.000000 0.000000 6687.825778 0.005000 6691.542515 -2.734405 6688.808110 -3.716737 0.005000 -0.982332 0.005000 0.499969  -1   0  -1 
59350.106715 0.000000 0.000000 6687.267657 0.005000 6691.542515 -2.758084 6688.784431 -4.274858 0.005000 -1.516774 0.005000 0.499969  -1   0  -1 
59350.920251 0.000000 0.000000 6688.425008 0.005000 6691.542515 -2.993632 6688.548883 -3.117507 0.005000 -0.123875 0.005000 0.499969  -1   0  -1 
59351.708087 0.000000 0.000000 6853.934528 0.005000 6854.311699 -1.633415 6852.678283 -0.377171 0.005000 1.256245 0.005000 0.499969  -1   2  -1 
59351.715613 0.000000 0.000000 6850.995264 0.005000 6854.311699 -1.617636 6852.694062 -3.316435 0.005000 -1.698798 0.005000 0.499969  -1   2  -1 
59351.726880 0.000000 0.000000 6854.054458 0.005000 6854.311699 -1.594020 6852.717678 -0.257241 0.005000 1.336780 0.005000 0.499969  -1   2  -1 
59352.098517 0.000000 0.000000 6689.384447 0.005000 6691.542515 -0.851247 6690.691268 -2.158068 0.005000 -1.306821 0.005000 0.499969  -1   0  -1 
59352.108322 0.000000 0.000000 6691.855731 0.005000 6691.542515 -0.833384 6690.709131 0.313216 0.005000 1.146600 0.005000 0.499969  -1   0  -1 
59352.122068 0.000000 0.000000 6688.550215 0.005000 6691.542515 -0.808553 6690.733962 -2.992300 0.005000 -2.183747 0.005000 0.499969  -1   0  -1 
