# time Tc_folded Tref_folded value value_err offset model full_model val_compare val_compare_err residuals residuals_err jitter jitter_flag offset_flag subset_flag 
59334.700184 0.000000 0.000000 -54.716667 0.950000 -51.540790 -0.023389 -51.564179 -3.175877 0.950000 -3.152488 0.950000 1.936416  -1   2  -1 
59334.703954 0.000000 0.000000 -53.866667 0.950000 -51.540790 -0.024739 -51.565529 -2.325877 0.950000 -2.301138 0.950000 1.936416  -1   2  -1 
59334.711459 0.000000 0.000000 -54.216667 0.950000 -51.540790 -0.027341 -51.568131 -2.675877 0.950000 -2.648536 0.950000 1.936416  -1   2  -1 
59334.934601 0.000000 0.000000 -59.983333 0.950000 -59.096533 -0.056664 -59.153198 -0.886800 0.950000 -0.830135 0.950000 1.936416  -1   3  -1 
59334.935678 0.000000 0.000000 -60.633333 0.950000 -59.096533 -0.056599 -59.153132 -1.536800 0.950000 -1.480201 0.950000 1.936416  -1   3  -1 
59334.936754 0.000000 0.000000 -59.216667 0.950000 -59.096533 -0.056531 -59.153064 -0.120134 0.950000 -0.063603 0.950000 1.936416  -1   3  -1 
59336.069824 0.000000 0.000000 -61.100000 0.950000 -59.096533 0.493897 -58.602636 -2.003467 0.950000 -2.497364 0.950000 1.936416  -1   3  -1 
59336.071983 0.000000 0.000000 -60.883333 0.950000 -59.096533 0.494916 -58.601617 -1.786800 0.950000 -2.281716 0.950000 1.936416  -1   3  -1 
59336.073065 0.000000 0.000000 -56.733333 0.950000 -59.096533 0.495425 -58.601108 2.363200 0.950000 1.867775 0.950000 1.936416  -1   3  -1 
59336.087932 0.000000 0.000000 -73.800000 0.950000 -74.120804 0.502345 -73.618459 0.320804 0.950000 -0.181541 0.950000 1.936416  -1   0  -1 
59336.113567 0.000000 0.000000 -74.433333 0.950000 -74.120804 0.513916 -73.606888 -0.312529 0.950000 -0.826445 0.950000 1.936416  -1   0  -1 
59336.116529 0.000000 0.000000 -72.733333 0.950000 -74.120804 0.515223 -73.605581 1.387471 0.950000 0.872248 0.950000 1.936416  -1   0  -1 
59337.794690 0.000000 0.000000 -49.966667 0.950000 -51.540790 0.078872 -51.461918 1.574123 0.950000 1.495251 0.950000 1.936416  -1   2  -1 
59337.802213 0.000000 0.000000 -50.250000 0.950000 -51.540790 0.073698 -51.467092 1.290790 0.950000 1.217092 0.950000 1.936416  -1   2  -1 
59337.805964 0.000000 0.000000 -52.816667 0.950000 -51.540790 0.071121 -51.469669 -1.275877 0.950000 -1.346998 0.950000 1.936416  -1   2  -1 
59338.101617 0.000000 0.000000 -73.116667 0.950000 -74.120804 -0.120824 -74.241629 1.004137 0.950000 1.124962 0.950000 1.936416  -1   0  -1 
59338.106766 0.000000 0.000000 -76.166667 0.950000 -74.120804 -0.123874 -74.244678 -2.045863 0.950000 -1.921989 0.950000 1.936416  -1   0  -1 
59338.111894 0.000000 0.000000 -72.666667 0.950000 -74.120804 -0.126897 -74.247701 1.454137 0.950000 1.581034 0.950000 1.936416  -1   0  -1 
59340.098120 0.000000 0.000000 -60.116667 0.950000 -59.096533 0.220761 -58.875772 -1.020134 0.950000 -1.240895 0.950000 1.936416  -1   3  -1 
59340.099194 0.000000 0.000000 -59.983333 0.950000 -59.096533 0.221535 -58.874998 -0.886800 0.950000 -1.108335 0.950000 1.936416  -1   3  -1 
59340.101354 0.000000 0.000000 -60.550000 0.950000 -59.096533 0.223092 -58.873441 -1.453467 0.950000 -1.676559 0.950000 1.936416  -1   3  -1 
59340.125153 0.000000 0.000000 -70.300000 0.950000 -74.120804 0.240229 -73.880575 3.820804 0.950000 3.580575 0.950000 1.936416  -1   0  -1 
59340.134329 0.000000 0.000000 -72.866667 0.950000 -74.120804 0.246825 -73.873979 1.254137 0.950000 1.007312 0.950000 1.936416  -1   0  -1 
59340.148161 0.000000 0.000000 -68.533333 0.950000 -74.120804 0.256754 -73.864050 5.587471 0.950000 5.330717 0.950000 1.936416  -1   0  -1 
59341.954385 0.000000 0.000000 -59.533333 0.950000 -59.096533 0.622983 -58.473550 -0.436800 0.950000 -1.059783 0.950000 1.936416  -1   3  -1 
59341.957620 0.000000 0.000000 -59.716667 0.950000 -59.096533 0.621597 -58.474937 -0.620134 0.950000 -1.241730 0.950000 1.936416  -1   3  -1 
59341.958695 0.000000 0.000000 -55.016667 0.950000 -59.096533 0.621135 -58.475398 4.079866 0.950000 3.458731 0.950000 1.936416  -1   3  -1 
59341.996746 0.000000 0.000000 -71.316667 0.950000 -74.120804 0.604455 -73.516349 2.804137 0.950000 2.199682 0.950000 1.936416  -1   0  -1 
59342.000684 0.000000 0.000000 -72.216667 0.950000 -74.120804 0.602692 -73.518112 1.904137 0.950000 1.301445 0.950000 1.936416  -1   0  -1 
59343.674792 0.000000 0.000000 -53.333333 0.950000 -51.540790 0.018515 -51.522275 -1.792543 0.950000 -1.811058 0.950000 1.936416  -1   2  -1 
59343.682301 0.000000 0.000000 -51.850000 0.950000 -51.540790 0.019361 -51.521429 -0.309210 0.950000 -0.328571 0.950000 1.936416  -1   2  -1 
59343.689815 0.000000 0.000000 -50.800000 0.950000 -51.540790 0.020250 -51.520540 0.740790 0.950000 0.720540 0.950000 1.936416  -1   2  -1 
59344.038460 0.000000 0.000000 -77.833333 0.950000 -74.120804 0.106379 -74.014425 -3.712529 0.950000 -3.818908 0.950000 1.936416  -1   0  -1 
59344.047124 0.000000 0.000000 -75.633333 0.950000 -74.120804 0.109564 -74.011240 -1.512529 0.950000 -1.622093 0.950000 1.936416  -1   0  -1 
59344.054785 0.000000 0.000000 -73.050000 0.950000 -74.120804 0.112419 -74.008385 1.070804 0.950000 0.958385 0.950000 1.936416  -1   0  -1 
59344.090520 0.000000 0.000000 -59.566667 0.950000 -59.096533 0.126202 -58.970331 -0.470134 0.950000 -0.596336 0.950000 1.936416  -1   3  -1 
59344.093753 0.000000 0.000000 -57.016667 0.950000 -59.096533 0.127486 -58.969047 2.079866 0.950000 1.952380 0.950000 1.936416  -1   3  -1 
59344.094826 0.000000 0.000000 -55.883333 0.950000 -59.096533 0.127914 -58.968619 3.213200 0.950000 3.085286 0.950000 1.936416  -1   3  -1 
59345.052239 0.000000 0.000000 -71.833333 0.950000 -74.120804 0.652701 -73.468103 2.287471 0.950000 1.634770 0.950000 1.936416  -1   0  -1 
59345.054836 0.000000 0.000000 -71.700000 0.950000 -74.120804 0.654129 -73.466675 2.420804 0.950000 1.766675 0.950000 1.936416  -1   0  -1 
59345.062635 0.000000 0.000000 -71.133333 0.950000 -74.120804 0.658406 -73.462398 2.987471 0.950000 2.329065 0.950000 1.936416  -1   0  -1 
59348.691508 0.000000 0.000000 -48.633333 0.950000 -51.540790 -0.272763 -51.813553 2.907457 0.950000 3.180220 0.950000 1.936416  -1   2  -1 
59348.699020 0.000000 0.000000 -49.933333 0.950000 -51.540790 -0.272316 -51.813106 1.607457 0.950000 1.879773 0.950000 1.936416  -1   2  -1 
59348.702790 0.000000 0.000000 -55.850000 0.950000 -51.540790 -0.272076 -51.812866 -4.309210 0.950000 -4.037134 0.950000 1.936416  -1   2  -1 
59349.021951 0.000000 0.000000 -74.950000 0.950000 -74.120804 -0.215909 -74.336713 -0.829196 0.950000 -0.613287 0.950000 1.936416  -1   0  -1 
59349.026999 0.000000 0.000000 -73.216667 0.950000 -74.120804 -0.214490 -74.335294 0.904137 0.950000 1.118627 0.950000 1.936416  -1   0  -1 
