# time Tc_folded Tref_folded model 
59290.205401 -36.676264 0.535760     0.941741
59290.237182 -36.644482 0.536091     0.944004
59290.268964 -36.612700 0.536423     0.946263
59290.300746 -36.580918 0.536755     0.948519
59290.332528 -36.549136 0.537086     0.950773
59290.364310 -36.517354 0.537418     0.953023
59290.396092 -36.485572 0.537749     0.955271
59290.427874 -36.453790 0.538081     0.957516
59290.459656 -36.422008 0.538413     0.959758
59290.491438 -36.390226 0.538744     0.961997
59290.523220 -36.358444 0.539076     0.964234
59290.555002 -36.326662 0.539407     0.966467
59290.586784 -36.294880 0.539739     0.968698
59290.618566 -36.263098 0.540071     0.970926
59290.650348 -36.231316 0.540402     0.973150
59290.682130 -36.199534 0.540734     0.975372
59290.713912 -36.167752 0.541065     0.977591
59290.745694 -36.135970 0.541397     0.979807
59290.777476 -36.104188 0.541729     0.982020
59290.809258 -36.072406 0.542060     0.984230
59290.841040 -36.040624 0.542392     0.986437
59290.872822 -36.008842 0.542723     0.988641
59290.904604 -35.977060 0.543055     0.990842
59290.936386 -35.945278 0.543387     0.993040
59290.968168 -35.913496 0.543718     0.995236
59290.999950 -35.881714 0.544050     0.997428
59291.031732 -35.849932 0.544381     0.999617
59291.063514 -35.818150 0.544713     1.001803
59291.095296 -35.786368 0.545045     1.003986
59291.127078 -35.754586 0.545376     1.006166
59291.158860 -35.722804 0.545708     1.008343
59291.190642 -35.691022 0.546039     1.010517
59291.222424 -35.659241 0.546371     1.012688
59291.254206 -35.627459 0.546703     1.014856
59291.285988 -35.595677 0.547034     1.017020
59291.317770 -35.563895 0.547366     1.019182
59291.349552 -35.532113 0.547697     1.021341
59291.381334 -35.500331 0.548029     1.023496
59291.413116 -35.468549 0.548361     1.025648
59291.444898 -35.436767 0.548692     1.027798
59291.476680 -35.404985 0.549024     1.029944
59291.508462 -35.373203 0.549355     1.032087
59291.540244 -35.341421 0.549687     1.034226
59291.572026 -35.309639 0.550019     1.036363
59291.603808 -35.277857 0.550350     1.038496
59291.635590 -35.246075 0.550682     1.040627
59291.667372 -35.214293 0.551013     1.042754
59291.699154 -35.182511 0.551345     1.044878
59291.730936 -35.150729 0.551677     1.046999
59291.762718 -35.118947 0.552008     1.049116
59291.794500 -35.087165 0.552340     1.051230
59291.826282 -35.055383 0.552671     1.053342
59291.858064 -35.023601 0.553003     1.055449
59291.889846 -34.991819 0.553335     1.057554
59291.921628 -34.960037 0.553666     1.059656
59291.953410 -34.928255 0.553998     1.061754
59291.985192 -34.896473 0.554329     1.063849
59292.016974 -34.864691 0.554661     1.065940
59292.048756 -34.832909 0.554993     1.068029
59292.080538 -34.801127 0.555324     1.070114
59292.112320 -34.769345 0.555656     1.072195
59292.144102 -34.737563 0.555987     1.074274
59292.175884 -34.705781 0.556319     1.076349
59292.207666 -34.673999 0.556651     1.078421
59292.239448 -34.642217 0.556982     1.080489
59292.271230 -34.610435 0.557314     1.082555
59292.303012 -34.578653 0.557645     1.084616
59292.334794 -34.546871 0.557977     1.086675
59292.366576 -34.515089 0.558309     1.088730
59292.398358 -34.483307 0.558640     1.090782
59292.430140 -34.451525 0.558972     1.092830
59292.461922 -34.419743 0.559303     1.094875
59292.493704 -34.387961 0.559635     1.096917
59292.525486 -34.356179 0.559967     1.098955
59292.557268 -34.324397 0.560298     1.100990
59292.589050 -34.292615 0.560630     1.103021
59292.620832 -34.260833 0.560961     1.105049
59292.652614 -34.229051 0.561293     1.107073
59292.684396 -34.197269 0.561625     1.109094
59292.716178 -34.165487 0.561956     1.111112
59292.747960 -34.133705 0.562288     1.113126
59292.779742 -34.101923 0.562619     1.115137
59292.811524 -34.070141 0.562951     1.117144
59292.843306 -34.038359 0.563283     1.119148
59292.875088 -34.006577 0.563614     1.121148
59292.906869 -33.974795 0.563946     1.123145
59292.938651 -33.943013 0.564277     1.125138
59292.970433 -33.911231 0.564609     1.127127
59293.002215 -33.879449 0.564941     1.129114
59293.033997 -33.847667 0.565272     1.131096
59293.065779 -33.815885 0.565604     1.133075
59293.097561 -33.784103 0.565935     1.135051
59293.129343 -33.752321 0.566267     1.137023
59293.161125 -33.720539 0.566599     1.138991
59293.192907 -33.688757 0.566930     1.140956
59293.224689 -33.656975 0.567262     1.142917
59293.256471 -33.625193 0.567593     1.144875
59293.288253 -33.593411 0.567925     1.146829
59293.320035 -33.561629 0.568257     1.148779
59293.351817 -33.529847 0.568588     1.150726
59293.383599 -33.498065 0.568920     1.152669
59293.415381 -33.466283 0.569251     1.154608
59293.447163 -33.434501 0.569583     1.156544
59293.478945 -33.402719 0.569915     1.158476
59293.510727 -33.370937 0.570246     1.160405
59293.542509 -33.339155 0.570578     1.162330
59293.574291 -33.307373 0.570909     1.164251
59293.606073 -33.275591 0.571241     1.166168
59293.637855 -33.243809 0.571573     1.168082
59293.669637 -33.212027 0.571904     1.169992
59293.701419 -33.180245 0.572236     1.171898
59293.733201 -33.148463 0.572567     1.173801
59293.764983 -33.116681 0.572899     1.175700
59293.796765 -33.084899 0.573231     1.177595
59293.828547 -33.053117 0.573562     1.179487
59293.860329 -33.021335 0.573894     1.181374
59293.892111 -32.989554 0.574225     1.183258
59293.923893 -32.957772 0.574557     1.185138
59293.955675 -32.925990 0.574889     1.187014
59293.987457 -32.894208 0.575220     1.188887
59294.019239 -32.862426 0.575552     1.190756
59294.051021 -32.830644 0.575883     1.192621
59294.082803 -32.798862 0.576215     1.194482
59294.114585 -32.767080 0.576547     1.196339
59294.146367 -32.735298 0.576878     1.198192
59294.178149 -32.703516 0.577210     1.200042
59294.209931 -32.671734 0.577541     1.201888
59294.241713 -32.639952 0.577873     1.203730
59294.273495 -32.608170 0.578205     1.205568
59294.305277 -32.576388 0.578536     1.207402
59294.337059 -32.544606 0.578868     1.209232
59294.368841 -32.512824 0.579199     1.211058
59294.400623 -32.481042 0.579531     1.212881
59294.432405 -32.449260 0.579863     1.214699
59294.464187 -32.417478 0.580194     1.216514
59294.495969 -32.385696 0.580526     1.218325
59294.527751 -32.353914 0.580857     1.220131
59294.559533 -32.322132 0.581189     1.221934
59294.591315 -32.290350 0.581521     1.223733
59294.623097 -32.258568 0.581852     1.225528
59294.654879 -32.226786 0.582184     1.227319
59294.686661 -32.195004 0.582515     1.229106
59294.718443 -32.163222 0.582847     1.230889
59294.750225 -32.131440 0.583179     1.232668
59294.782007 -32.099658 0.583510     1.234442
59294.813789 -32.067876 0.583842     1.236213
59294.845571 -32.036094 0.584173     1.237980
59294.877353 -32.004312 0.584505     1.239743
59294.909135 -31.972530 0.584837     1.241502
59294.940917 -31.940748 0.585168     1.243257
59294.972699 -31.908966 0.585500     1.245007
59295.004481 -31.877184 0.585832     1.246754
59295.036263 -31.845402 0.586163     1.248497
59295.068045 -31.813620 0.586495     1.250235
59295.099827 -31.781838 0.586826     1.251969
59295.131609 -31.750056 0.587158     1.253700
59295.163391 -31.718274 0.587490     1.255426
59295.195173 -31.686492 0.587821     1.257148
59295.226955 -31.654710 0.588153     1.258866
59295.258737 -31.622928 0.588484     1.260579
59295.290519 -31.591146 0.588816     1.262289
59295.322301 -31.559364 0.589148     1.263995
59295.354083 -31.527582 0.589479     1.265696
59295.385865 -31.495800 0.589811     1.267393
59295.417647 -31.464018 0.590142     1.269086
59295.449429 -31.432236 0.590474     1.270775
59295.481211 -31.400454 0.590806     1.272459
59295.512993 -31.368672 0.591137     1.274140
59295.544775 -31.336890 0.591469     1.275816
59295.576557 -31.305108 0.591800     1.277488
59295.608338 -31.273326 0.592132     1.279155
59295.640120 -31.241544 0.592464     1.280819
59295.671902 -31.209762 0.592795     1.282478
59295.703684 -31.177980 0.593127     1.284133
59295.735466 -31.146198 0.593458     1.285784
59295.767248 -31.114416 0.593790     1.287430
59295.799030 -31.082634 0.594122     1.289072
59295.830812 -31.050852 0.594453     1.290710
59295.862594 -31.019070 0.594785     1.292343
59295.894376 -30.987288 0.595116     1.293973
59295.926158 -30.955506 0.595448     1.295597
59295.957940 -30.923724 0.595780     1.297218
59295.989722 -30.891942 0.596111     1.298834
59296.021504 -30.860160 0.596443     1.300446
59296.053286 -30.828378 0.596774     1.302054
59296.085068 -30.796596 0.597106     1.303657
59296.116850 -30.764814 0.597438     1.305255
59296.148632 -30.733032 0.597769     1.306850
59296.180414 -30.701250 0.598101     1.308440
59296.212196 -30.669468 0.598432     1.310025
59296.243978 -30.637686 0.598764     1.311607
59296.275760 -30.605904 0.599096     1.313183
59296.307542 -30.574122 0.599427     1.314756
59296.339324 -30.542340 0.599759     1.316324
59296.371106 -30.510558 0.600090     1.317887
59296.402888 -30.478776 0.600422     1.319446
59296.434670 -30.446994 0.600754     1.321001
59296.466452 -30.415212 0.601085     1.322551
59296.498234 -30.383430 0.601417     1.324096
59296.530016 -30.351648 0.601748     1.325638
59296.561798 -30.319866 0.602080     1.327174
59296.593580 -30.288085 0.602412     1.328706
59296.625362 -30.256303 0.602743     1.330234
59296.657144 -30.224521 0.603075     1.331757
59296.688926 -30.192739 0.603406     1.333276
59296.720708 -30.160957 0.603738     1.334790
59296.752490 -30.129175 0.604070     1.336299
59296.784272 -30.097393 0.604401     1.337804
59296.816054 -30.065611 0.604733     1.339304
59296.847836 -30.033829 0.605064     1.340800
59296.879618 -30.002047 0.605396     1.342291
59296.911400 -29.970265 0.605728     1.343778
59296.943182 -29.938483 0.606059     1.345260
59296.974964 -29.906701 0.606391     1.346737
59297.006746 -29.874919 0.606722     1.348210
59297.038528 -29.843137 0.607054     1.349678
59297.070310 -29.811355 0.607386     1.351142
59297.102092 -29.779573 0.607717     1.352601
59297.133874 -29.747791 0.608049     1.354055
59297.165656 -29.716009 0.608380     1.355504
59297.197438 -29.684227 0.608712     1.356949
59297.229220 -29.652445 0.609044     1.358389
59297.261002 -29.620663 0.609375     1.359825
59297.292784 -29.588881 0.609707     1.361256
59297.324566 -29.557099 0.610038     1.362682
59297.356348 -29.525317 0.610370     1.364103
59297.388130 -29.493535 0.610702     1.365520
59297.419912 -29.461753 0.611033     1.366932
59297.451694 -29.429971 0.611365     1.368339
59297.483476 -29.398189 0.611696     1.369742
59297.515258 -29.366407 0.612028     1.371139
59297.547040 -29.334625 0.612360     1.372532
59297.578822 -29.302843 0.612691     1.373920
59297.610604 -29.271061 0.613023     1.375304
59297.642386 -29.239279 0.613354     1.376682
59297.674168 -29.207497 0.613686     1.378056
59297.705950 -29.175715 0.614018     1.379425
59297.737732 -29.143933 0.614349     1.380789
59297.769514 -29.112151 0.614681     1.382148
59297.801296 -29.080369 0.615012     1.383503
59297.833078 -29.048587 0.615344     1.384853
59297.864860 -29.016805 0.615676     1.386197
59297.896642 -28.985023 0.616007     1.387537
59297.928424 -28.953241 0.616339     1.388872
59297.960206 -28.921459 0.616670     1.390202
59297.991988 -28.889677 0.617002     1.391528
