# time Tc_folded Tref_folded model model_err 
59290.205401 0.000000 0.000000     3.219010     1.598949 
59290.237182 0.000000 0.000000     3.197228     1.598538 
59290.268964 0.000000 0.000000     3.175606     1.598121 
59290.300746 0.000000 0.000000     3.154154     1.597700 
59290.332528 0.000000 0.000000     3.132878     1.597273 
59290.364310 0.000000 0.000000     3.111786     1.596842 
59290.396092 0.000000 0.000000     3.090887     1.596407 
59290.427874 0.000000 0.000000     3.070188     1.595967 
59290.459656 0.000000 0.000000     3.049697     1.595524 
59290.491438 0.000000 0.000000     3.029420     1.595078 
59290.523220 0.000000 0.000000     3.009365     1.594628 
59290.555002 0.000000 0.000000     2.989540     1.594176 
59290.586784 0.000000 0.000000     2.969950     1.593722 
59290.618566 0.000000 0.000000     2.950603     1.593265 
59290.650348 0.000000 0.000000     2.931506     1.592806 
59290.682130 0.000000 0.000000     2.912665     1.592346 
59290.713912 0.000000 0.000000     2.894087     1.591885 
59290.745694 0.000000 0.000000     2.875776     1.591424 
59290.777476 0.000000 0.000000     2.857741     1.590961 
59290.809258 0.000000 0.000000     2.839985     1.590499 
59290.841040 0.000000 0.000000     2.822516     1.590036 
59290.872822 0.000000 0.000000     2.805338     1.589574 
59290.904604 0.000000 0.000000     2.788457     1.589113 
59290.936386 0.000000 0.000000     2.771878     1.588653 
59290.968168 0.000000 0.000000     2.755606     1.588194 
59290.999950 0.000000 0.000000     2.739646     1.587737 
59291.031732 0.000000 0.000000     2.724002     1.587282 
59291.063514 0.000000 0.000000     2.708679     1.586830 
59291.095296 0.000000 0.000000     2.693680     1.586379 
59291.127078 0.000000 0.000000     2.679011     1.585932 
59291.158860 0.000000 0.000000     2.664674     1.585488 
59291.190642 0.000000 0.000000     2.650674     1.585047 
59291.222424 0.000000 0.000000     2.637014     1.584609 
59291.254206 0.000000 0.000000     2.623696     1.584176 
59291.285988 0.000000 0.000000     2.610725     1.583747 
59291.317770 0.000000 0.000000     2.598103     1.583322 
59291.349552 0.000000 0.000000     2.585832     1.582902 
59291.381334 0.000000 0.000000     2.573915     1.582486 
59291.413116 0.000000 0.000000     2.562354     1.582076 
59291.444898 0.000000 0.000000     2.551151     1.581671 
59291.476680 0.000000 0.000000     2.540308     1.581271 
59291.508462 0.000000 0.000000     2.529826     1.580877 
59291.540244 0.000000 0.000000     2.519708     1.580489 
59291.572026 0.000000 0.000000     2.509953     1.580107 
59291.603808 0.000000 0.000000     2.500564     1.579731 
59291.635590 0.000000 0.000000     2.491540     1.579362 
59291.667372 0.000000 0.000000     2.482882     1.578999 
59291.699154 0.000000 0.000000     2.474591     1.578642 
59291.730936 0.000000 0.000000     2.466667     1.578293 
59291.762718 0.000000 0.000000     2.459109     1.577950 
59291.794500 0.000000 0.000000     2.451917     1.577614 
59291.826282 0.000000 0.000000     2.445092     1.577285 
59291.858064 0.000000 0.000000     2.438631     1.576964 
59291.889846 0.000000 0.000000     2.432535     1.576649 
59291.921628 0.000000 0.000000     2.426801     1.576342 
59291.953410 0.000000 0.000000     2.421430     1.576042 
59291.985192 0.000000 0.000000     2.416418     1.575750 
59292.016974 0.000000 0.000000     2.411765     1.575465 
59292.048756 0.000000 0.000000     2.407469     1.575188 
59292.080538 0.000000 0.000000     2.403527     1.574918 
59292.112320 0.000000 0.000000     2.399937     1.574655 
59292.144102 0.000000 0.000000     2.396697     1.574401 
59292.175884 0.000000 0.000000     2.393804     1.574153 
59292.207666 0.000000 0.000000     2.391255     1.573913 
59292.239448 0.000000 0.000000     2.389047     1.573681 
59292.271230 0.000000 0.000000     2.387177     1.573456 
59292.303012 0.000000 0.000000     2.385641     1.573238 
59292.334794 0.000000 0.000000     2.384435     1.573028 
59292.366576 0.000000 0.000000     2.383557     1.572825 
59292.398358 0.000000 0.000000     2.383002     1.572629 
59292.430140 0.000000 0.000000     2.382765     1.572441 
59292.461922 0.000000 0.000000     2.382843     1.572259 
59292.493704 0.000000 0.000000     2.383231     1.572085 
59292.525486 0.000000 0.000000     2.383925     1.571917 
59292.557268 0.000000 0.000000     2.384920     1.571756 
59292.589050 0.000000 0.000000     2.386210     1.571602 
59292.620832 0.000000 0.000000     2.387791     1.571455 
59292.652614 0.000000 0.000000     2.389657     1.571314 
59292.684396 0.000000 0.000000     2.391804     1.571179 
59292.716178 0.000000 0.000000     2.394225     1.571051 
59292.747960 0.000000 0.000000     2.396915     1.570929 
59292.779742 0.000000 0.000000     2.399869     1.570812 
59292.811524 0.000000 0.000000     2.403080     1.570702 
59292.843306 0.000000 0.000000     2.406542     1.570598 
59292.875088 0.000000 0.000000     2.410250     1.570499 
59292.906869 0.000000 0.000000     2.414196     1.570405 
59292.938651 0.000000 0.000000     2.418375     1.570317 
59292.970433 0.000000 0.000000     2.422781     1.570234 
59293.002215 0.000000 0.000000     2.427406     1.570156 
59293.033997 0.000000 0.000000     2.432244     1.570084 
59293.065779 0.000000 0.000000     2.437288     1.570015 
59293.097561 0.000000 0.000000     2.442531     1.569952 
59293.129343 0.000000 0.000000     2.447967     1.569893 
59293.161125 0.000000 0.000000     2.453589     1.569838 
59293.192907 0.000000 0.000000     2.459389     1.569788 
59293.224689 0.000000 0.000000     2.465360     1.569741 
59293.256471 0.000000 0.000000     2.471496     1.569699 
59293.288253 0.000000 0.000000     2.477788     1.569660 
59293.320035 0.000000 0.000000     2.484230     1.569625 
59293.351817 0.000000 0.000000     2.490814     1.569593 
59293.383599 0.000000 0.000000     2.497533     1.569565 
59293.415381 0.000000 0.000000     2.504379     1.569540 
59293.447163 0.000000 0.000000     2.511345     1.569519 
59293.478945 0.000000 0.000000     2.518423     1.569500 
59293.510727 0.000000 0.000000     2.525606     1.569484 
59293.542509 0.000000 0.000000     2.532886     1.569471 
59293.574291 0.000000 0.000000     2.540256     1.569460 
59293.606073 0.000000 0.000000     2.547708     1.569452 
59293.637855 0.000000 0.000000     2.555235     1.569447 
59293.669637 0.000000 0.000000     2.562829     1.569443 
59293.701419 0.000000 0.000000     2.570481     1.569442 
59293.733201 0.000000 0.000000     2.578186     1.569443 
59293.764983 0.000000 0.000000     2.585935     1.569446 
59293.796765 0.000000 0.000000     2.593721     1.569451 
59293.828547 0.000000 0.000000     2.601536     1.569458 
59293.860329 0.000000 0.000000     2.609372     1.569467 
59293.892111 0.000000 0.000000     2.617223     1.569477 
59293.923893 0.000000 0.000000     2.625080     1.569489 
59293.955675 0.000000 0.000000     2.632937     1.569503 
59293.987457 0.000000 0.000000     2.640786     1.569518 
59294.019239 0.000000 0.000000     2.648620     1.569535 
59294.051021 0.000000 0.000000     2.656432     1.569552 
59294.082803 0.000000 0.000000     2.664213     1.569572 
59294.114585 0.000000 0.000000     2.671959     1.569592 
59294.146367 0.000000 0.000000     2.679660     1.569614 
59294.178149 0.000000 0.000000     2.687311     1.569637 
59294.209931 0.000000 0.000000     2.694904     1.569662 
