# time Tc_folded Tref_folded model 
59290.205401 -0.281778 0.950377     0.889586
59290.237182 -0.249996 0.975413     0.858261
59290.268964 -0.218214 0.000448     0.804355
59290.300746 -0.186432 0.025483     0.729637
59290.332528 -0.154650 0.050519     0.636485
59290.364310 -0.122868 0.075554     0.527765
59290.396092 -0.091086 0.100590     0.406699
59290.427874 -0.059304 0.125625     0.276729
59290.459656 -0.027522 0.150661     0.141390
59290.491438 0.004260 0.175696     0.004197
59290.523220 0.036042 0.200732    -0.131455
59290.555002 0.067824 0.225767    -0.262367
59290.586784 0.099606 0.250802    -0.385595
59290.618566 0.131388 0.275838    -0.498489
59290.650348 0.163170 0.300873    -0.598719
59290.682130 0.194952 0.325909    -0.684290
59290.713912 0.226733 0.350944    -0.753550
59290.745694 0.258515 0.375980    -0.805190
59290.777476 0.290297 0.401015    -0.838243
59290.809258 0.322079 0.426051    -0.852082
59290.841040 0.353861 0.451086    -0.846422
59290.872822 0.385643 0.476121    -0.821322
59290.904604 0.417425 0.501157    -0.777189
59290.936386 0.449207 0.526192    -0.714786
59290.968168 0.480989 0.551228    -0.635236
59290.999950 0.512771 0.576263    -0.540033
59291.031732 0.544553 0.601299    -0.431045
59291.063514 0.576335 0.626334    -0.310511
59291.095296 0.608117 0.651370    -0.181027
59291.127078 -0.629580 0.676405    -0.045525
59291.158860 -0.597798 0.701440     0.092768
59291.190642 -0.566016 0.726476     0.230395
59291.222424 -0.534234 0.751511     0.363750
59291.254206 -0.502452 0.776547     0.489179
59291.285988 -0.470670 0.801582     0.603103
59291.317770 -0.438888 0.826618     0.702157
59291.349552 -0.407106 0.851653     0.783328
59291.381334 -0.375324 0.876689     0.844092
59291.413116 -0.343542 0.901724     0.882540
59291.444898 -0.311760 0.926759     0.897468
59291.476680 -0.279978 0.951795     0.888437
59291.508462 -0.248196 0.976830     0.855798
59291.540244 -0.216414 0.001866     0.800659
59291.572026 -0.184632 0.026901     0.724829
59291.603808 -0.152851 0.051937     0.630715
59291.635590 -0.121069 0.076972     0.521207
59291.667372 -0.089287 0.102008     0.399543
59291.699154 -0.057505 0.127043     0.269174
59291.730936 -0.025723 0.152078     0.133638
59291.762718 0.006059 0.177114    -0.003557
59291.794500 0.037841 0.202149    -0.139024
59291.826282 0.069623 0.227185    -0.269578
59291.858064 0.101405 0.252220    -0.392288
59291.889846 0.133187 0.277256    -0.504524
59291.921628 0.164969 0.302291    -0.603973
59291.953410 0.196751 0.327327    -0.688662
