# time Tc_folded Tref_folded model 
59290.205401 -6.267540 0.931400     0.208094
59290.237182 -6.235758 0.933592     0.225215
59290.268964 -6.203976 0.935784     0.242349
59290.300746 -6.172194 0.937976     0.259492
59290.332528 -6.140412 0.940167     0.276640
59290.364310 -6.108630 0.942359     0.293788
59290.396092 -6.076848 0.944551     0.310933
59290.427874 -6.045066 0.946743     0.328070
59290.459656 -6.013284 0.948935     0.345195
59290.491438 -5.981502 0.951127     0.362304
59290.523220 -5.949720 0.953319     0.379392
59290.555002 -5.917938 0.955510     0.396455
59290.586784 -5.886156 0.957702     0.413489
59290.618566 -5.854374 0.959894     0.430488
59290.650348 -5.822592 0.962086     0.447449
59290.682130 -5.790810 0.964278     0.464367
59290.713912 -5.759028 0.966470     0.481237
59290.745694 -5.727246 0.968662     0.498054
59290.777476 -5.695464 0.970853     0.514814
59290.809258 -5.663683 0.973045     0.531512
59290.841040 -5.631901 0.975237     0.548144
59290.872822 -5.600119 0.977429     0.564704
59290.904604 -5.568337 0.979621     0.581187
59290.936386 -5.536555 0.981813     0.597589
59290.968168 -5.504773 0.984005     0.613905
59290.999950 -5.472991 0.986196     0.630129
59291.031732 -5.441209 0.988388     0.646258
59291.063514 -5.409427 0.990580     0.662286
59291.095296 -5.377645 0.992772     0.678207
59291.127078 -5.345863 0.994964     0.694018
59291.158860 -5.314081 0.997156     0.709712
59291.190642 -5.282299 0.999348     0.725286
59291.222424 -5.250517 0.001539     0.740733
59291.254206 -5.218735 0.003731     0.756049
59291.285988 -5.186953 0.005923     0.771230
59291.317770 -5.155171 0.008115     0.786269
59291.349552 -5.123389 0.010307     0.801162
59291.381334 -5.091607 0.012499     0.815904
59291.413116 -5.059825 0.014691     0.830490
59291.444898 -5.028043 0.016882     0.844915
59291.476680 -4.996261 0.019074     0.859174
59291.508462 -4.964479 0.021266     0.873262
59291.540244 -4.932697 0.023458     0.887174
59291.572026 -4.900915 0.025650     0.900906
59291.603808 -4.869133 0.027842     0.914453
59291.635590 -4.837351 0.030034     0.927809
59291.667372 -4.805569 0.032225     0.940970
59291.699154 -4.773787 0.034417     0.953931
59291.730936 -4.742005 0.036609     0.966688
59291.762718 -4.710223 0.038801     0.979236
59291.794500 -4.678441 0.040993     0.991571
59291.826282 -4.646659 0.043185     1.003688
59291.858064 -4.614877 0.045377     1.015582
59291.889846 -4.583095 0.047568     1.027250
59291.921628 -4.551313 0.049760     1.038687
59291.953410 -4.519531 0.051952     1.049888
59291.985192 -4.487749 0.054144     1.060850
59292.016974 -4.455967 0.056336     1.071569
59292.048756 -4.424185 0.058528     1.082040
59292.080538 -4.392403 0.060720     1.092260
59292.112320 -4.360621 0.062911     1.102225
59292.144102 -4.328839 0.065103     1.111931
59292.175884 -4.297057 0.067295     1.121374
59292.207666 -4.265275 0.069487     1.130552
59292.239448 -4.233493 0.071679     1.139460
59292.271230 -4.201711 0.073871     1.148096
59292.303012 -4.169929 0.076063     1.156456
59292.334794 -4.138147 0.078254     1.164537
59292.366576 -4.106365 0.080446     1.172336
59292.398358 -4.074583 0.082638     1.179850
59292.430140 -4.042801 0.084830     1.187076
59292.461922 -4.011019 0.087022     1.194013
59292.493704 -3.979237 0.089214     1.200656
59292.525486 -3.947455 0.091406     1.207005
59292.557268 -3.915673 0.093597     1.213056
59292.589050 -3.883891 0.095789     1.218808
59292.620832 -3.852109 0.097981     1.224259
59292.652614 -3.820327 0.100173     1.229406
59292.684396 -3.788545 0.102365     1.234248
59292.716178 -3.756763 0.104557     1.238784
