# time Tc_folded Tref_folded value value_err offset model full_model val_compare val_compare_err residuals residuals_err jitter jitter_flag offset_flag subset_flag 
2455480.529186 0.000000 0.000000 -26.909975 0.971355 -24.629779 -2.197071 -26.826850 -2.280196 0.971355 -0.083125 0.971355 1.053735   1   2  -1 
2455480.532970 0.000000 0.000000 -26.058843 0.880169 -24.629779 -2.193104 -26.822884 -1.429064 0.880169 0.764041 0.880169 1.053735   1   2  -1 
2455480.536778 0.000000 0.000000 -26.244486 0.930093 -24.629779 -2.189123 -26.818902 -1.614707 0.930093 0.574416 0.930093 1.053735   1   2  -1 
2455482.554786 0.000000 0.000000 -25.645222 0.707811 -24.629779 -1.560605 -26.190384 -1.015443 0.707811 0.545162 0.707811 1.053735   1   2  -1 
2455484.542056 0.000000 0.000000 -27.186795 1.028638 -24.629779 -1.026295 -25.656074 -2.557016 1.028638 -1.530721 1.028638 1.053735   1   2  -1 
2455484.545828 0.000000 0.000000 -26.136740 1.065413 -24.629779 -1.023191 -25.652970 -1.506961 1.065413 -0.483770 1.065413 1.053735   1   2  -1 
2455484.549671 0.000000 0.000000 -24.017564 1.016694 -24.629779 -1.020022 -25.649801 0.612215 1.016694 1.632237 1.016694 1.053735   1   2  -1 
2455485.527184 0.000000 0.000000 -25.766756 0.864068 -24.629779 -0.124554 -24.754334 -1.136977 0.864068 -1.012422 0.864068 1.053735   1   2  -1 
2455485.532971 0.000000 0.000000 -27.967751 0.891412 -24.629779 -0.119485 -24.749264 -3.337972 0.891412 -3.218487 0.891412 1.053735   1   2  -1 
2455487.543214 0.000000 0.000000 -26.158314 0.808873 -24.629779 0.121372 -24.508407 -1.528535 0.808873 -1.649907 0.808873 1.053735   1   2  -1 
2455487.548897 0.000000 0.000000 -23.138260 0.803534 -24.629779 0.116986 -24.512793 1.491519 0.803534 1.374533 0.803534 1.053735   1   2  -1 
2455493.544252 0.000000 0.000000 -25.229085 0.793201 -24.629779 0.081548 -24.548231 -0.599306 0.793201 -0.680854 0.793201 1.053735   1   2  -1 
2455493.550478 0.000000 0.000000 -23.168274 0.810440 -24.629779 0.082139 -24.547640 1.461505 0.810440 1.379366 0.810440 1.053735   1   2  -1 
