# time Tc_folded Tref_folded value value_err offset model full_model val_compare val_compare_err residuals residuals_err jitter jitter_flag offset_flag subset_flag 
2455480.529186 0.000000 0.000000 6736.979894 0.971355 6749.119784 -7.974995 6741.144789 -12.139890 0.971355 -4.164895 0.971355 1.945240   1   2  -1 
2455480.529186 0.000000 0.000000 6736.979894 0.971355 6749.119784 -7.974995 6741.144789 -12.139890 0.971355 -4.164895 0.971355 1.945240   1   2  -1 
2455480.532970 0.000000 0.000000 6736.094407 0.880169 6749.119784 -7.968511 6741.151273 -13.025377 0.880169 -5.056866 0.880169 1.945240   1   2  -1 
2455480.532970 0.000000 0.000000 6736.094407 0.880169 6749.119784 -7.968511 6741.151273 -13.025377 0.880169 -5.056866 0.880169 1.945240   1   2  -1 
2455480.536778 0.000000 0.000000 6734.204715 0.930093 6749.119784 -7.962003 6741.157781 -14.915069 0.930093 -6.953066 0.930093 1.945240   1   2  -1 
2455480.536778 0.000000 0.000000 6734.204715 0.930093 6749.119784 -7.962003 6741.157781 -14.915069 0.930093 -6.953066 0.930093 1.945240   1   2  -1 
2455482.554786 0.000000 0.000000 6741.458054 0.707811 6749.119784 -6.402172 6742.717612 -7.661730 0.707811 -1.259558 0.707811 1.945240   1   2  -1 
2455482.554786 0.000000 0.000000 6741.458054 0.707811 6749.119784 -6.402172 6742.717612 -7.661730 0.707811 -1.259558 0.707811 1.945240   1   2  -1 
2455484.542056 0.000000 0.000000 6740.946449 1.028638 6749.119784 -4.992634 6744.127150 -8.173335 1.028638 -3.180701 1.028638 1.945240   1   2  -1 
2455484.542056 0.000000 0.000000 6740.946449 1.028638 6749.119784 -4.992634 6744.127150 -8.173335 1.028638 -3.180701 1.028638 1.945240   1   2  -1 
2455484.545828 0.000000 0.000000 6742.814201 1.065413 6749.119784 -4.988919 6744.130865 -6.305583 1.065413 -1.316664 1.065413 1.945240   1   2  -1 
2455484.545828 0.000000 0.000000 6742.814201 1.065413 6749.119784 -4.988919 6744.130865 -6.305583 1.065413 -1.316664 1.065413 1.945240   1   2  -1 
2455484.549671 0.000000 0.000000 6740.893501 1.016694 6749.119784 -4.985135 6744.134649 -8.226283 1.016694 -3.241148 1.016694 1.945240   1   2  -1 
2455484.549671 0.000000 0.000000 6740.893501 1.016694 6749.119784 -4.985135 6744.134649 -8.226283 1.016694 -3.241148 1.016694 1.945240   1   2  -1 
2455485.527184 0.000000 0.000000 6742.415408 0.864068 6749.119784 -4.199636 6744.920148 -6.704376 0.864068 -2.504740 0.864068 1.945240   1   2  -1 
2455485.527184 0.000000 0.000000 6742.415408 0.864068 6749.119784 -4.199636 6744.920148 -6.704376 0.864068 -2.504740 0.864068 1.945240   1   2  -1 
2455485.532971 0.000000 0.000000 6742.960770 0.891412 6749.119784 -4.196807 6744.922977 -6.159014 0.891412 -1.962207 0.891412 1.945240   1   2  -1 
