2455480.529186	42.678630	0.485677	1	0
2455480.532970	42.682233	0.440084	1	0
2455480.536778	42.683918	0.465046	1	0
2455482.554786	42.665032	0.353905	1	0
2455484.542056	42.631912	0.514319	1	0
2455484.545828	42.640434	0.532707	1	0
2455484.549671	42.644720	0.508347	1	0
2455485.527184	42.632996	0.432034	1	0
2455485.532971	42.634725	0.445706	1	0
2455487.543214	42.618664	0.404437	1	0
2455487.548897	42.624810	0.401767	1	0
2455493.544252	42.625062	0.396600	1	0
2455493.550478	42.619549	0.405220	1	0
2455495.535877	42.636521	0.401246	1	0
2455495.541664	42.626149	0.425418	1	0
2455498.517820	42.639249	0.663846	1	0
2455498.523445	42.616909	0.600098	1	0
2455500.544007	42.662530	0.341836	1	0
2455500.549389	42.658215	0.372174	1	0
2455501.547102	42.675540	0.302659	1	0
2455501.552738	42.684584	0.289222	1	0
2455505.514789	42.689921	0.344263	1	0
2455505.520425	42.688597	0.340728	1	0
2455507.517142	42.714840	0.264981	1	0
2455507.522824	42.722966	0.270208	1	0
2455509.518050	42.697772	0.380261	1	0
2455509.523524	42.685875	0.354765	1	0
2455511.516449	42.697523	0.398498	1	0
2455511.521935	42.687454	0.396662	1	0
2455513.504562	42.681109	0.418335	1	0
2455513.510244	42.687281	0.441085	1	0
2455514.505835	42.689027	0.335906	1	0
2455514.511356	42.674271	0.341716	1	0
2455519.503938	42.614706	0.516685	1	0
2455519.508811	42.626018	0.498073	1	0
2455523.508036	42.624970	0.414917	1	0
2455523.513036	42.620591	0.432885	1	0
2455524.521481	42.630332	0.333974	1	0
2455524.526446	42.626973	0.339194	1	0
2455653.900831	42.617108	0.372304	1	0
2455653.906410	42.610749	0.368097	1	0
2455654.900357	42.604997	0.407058	1	0
2455654.905936	42.613912	0.365708	1	0
2455657.909222	42.626985	0.302855	1	0
2455657.914813	42.629982	0.315866	1	0
2455659.907949	42.633674	0.384743	1	0
2455659.913540	42.620672	0.401510	1	0
2455660.901884	42.630749	0.251174	1	0
2455662.902485	42.621083	0.474458	1	0
2455662.908180	42.626484	0.454621	1	0
2455663.839263	42.663681	0.868606	1	0
2455672.897729	42.665475	0.326960	1	0
2455672.902775	42.661875	0.300639	1	0
2455675.905453	42.699172	0.211350	1	0
2455679.879903	42.667865	0.252289	1	0
2455679.885123	42.665171	0.256851	1	0
2455712.893679	42.666045	0.280177	1	0
2455715.864679	42.648431	0.681733	1	0
2455715.867376	42.650666	0.709421	1	0
2455715.869992	42.647207	0.718389	1	0
2455715.872747	42.655209	0.742414	1	0
2455727.859452	42.598474	0.528199	1	0
2455727.863145	42.604216	0.516663	1	0
2455727.866953	42.603133	0.559742	1	0
2455735.809170	42.641260	0.263016	1	0
2455754.777241	42.617218	0.545675	1	0
2455755.755721	42.623208	0.384396	1	0
2455769.736300	42.647596	0.338766	1	0
2455769.742075	42.635470	0.385157	1	0
2455776.628483	42.634234	0.356174	1	0
2455782.624998	42.627798	0.380536	1	0
2455784.737667	42.676359	0.272683	1	0
2455801.526698	42.608463	0.636570	1	0
2455801.531628	42.624250	0.588581	1	0
2455804.632333	42.632186	0.560283	1	0
2455804.637669	42.638924	0.516075	1	0
2455807.626267	42.667326	0.482855	1	0
2455807.631162	42.648843	0.443292	1	0
2455810.581550	42.629952	0.377097	1	0
2455810.586723	42.639542	0.398696	1	0
2455816.587002	42.688457	0.479893	1	0
2455816.590578	42.687190	0.444942	1	0
2455816.594154	42.680759	0.438232	1	0
2455834.622073	42.680106	0.288686	1	0
2455834.627593	42.682339	0.288262	1	0
2455836.585712	42.674249	0.340261	1	0
2455836.591440	42.672726	0.339568	1	0
2455839.585007	42.618186	0.455066	1	0
2455839.590794	42.621079	0.459884	1	0
2455842.549547	42.602644	0.533150	1	0
2455842.555033	42.608724	0.436601	1	0
2455845.575633	42.606501	0.533869	1	0
2455845.581258	42.618383	0.461200	1	0
2455870.498785	42.675995	0.365314	1	0
2455870.504422	42.685524	0.359240	1	0
2455874.532217	42.651657	0.513797	1	0
2455874.537437	42.673521	0.695338	1	0
2455878.549549	42.671550	0.680478	1	0
2455878.554965	42.703862	0.660711	1	0
2456020.892743	42.629873	0.400252	1	0
2456020.898160	42.624744	0.390725	1	0
2456022.889397	42.626724	0.497344	1	0
2456022.894884	42.623106	0.556527	1	0
2456024.891353	42.624775	0.428656	1	0
2456024.897048	42.630184	0.407038	1	0
2456028.922257	42.630176	0.345283	1	0
2456029.892891	42.610904	0.543499	1	0
2456029.898354	42.604951	0.519266	1	0
2456031.852968	42.616597	0.408809	1	0
2456052.857065	42.633226	0.406318	1	0
2456052.862482	42.630394	0.393840	1	0
2456053.851639	42.653821	0.437473	1	0
2456053.857114	42.652573	0.414343	1	0
2456054.839916	42.645007	0.266506	1	0
2456055.886865	42.663559	0.254853	1	0
2456056.818146	42.639756	0.446651	1	0
2456056.823714	42.635451	0.406993	1	0
2456078.843392	42.604491	0.323779	1	0
2456078.849075	42.605711	0.316487	1	0
2456081.832748	42.591563	0.398009	1	0
2456081.838651	42.598531	0.323723	1	0
2456085.820521	42.619245	0.439249	1	0
2456085.826250	42.620028	0.458936	1	0
2456088.742747	42.633419	0.274700	1	0
2456092.900369	42.637508	0.314413	1	0
2456115.815540	42.578729	0.388096	1	0
2456118.809984	42.584098	0.256427	1	0
2456121.820367	42.591470	0.705930	1	0
2456149.686124	42.638810	0.422505	1	0
2456154.723489	42.572315	0.432559	1	0
2456154.728442	42.559678	0.640869	1	0
2456166.527551	42.573583	0.322758	1	0
2456168.609469	42.612504	0.485702	1	0
2456168.615105	42.622786	0.428978	1	0
2456171.510563	42.630465	0.261955	1	0
2456173.694840	42.622631	0.435027	1	0
2456181.612869	42.627530	0.304713	1	0
2456186.623747	42.594316	0.269145	1	0
2456189.666838	42.601510	0.854916	1	0
2456190.592865	42.579721	0.436640	1	0
2456190.598548	42.593684	0.410184	1	0
2456195.586272	42.592740	0.455921	1	0
2456195.591793	42.581765	0.456503	1	0
2456198.564091	42.538874	0.593173	1	0
2456198.569866	42.531034	0.625422	1	0
2456204.547188	42.555310	0.390830	1	0
2456205.523197	42.601869	0.223735	1	0
2456208.615737	42.597299	0.471028	1	0
2456209.540800	42.585634	0.526879	1	0
2456210.532155	42.587105	0.432092	1	0
2456212.523498	42.606114	0.239792	1	0
2456217.523649	42.555876	0.370476	1	0
2456217.529482	42.563235	0.361734	1	0
2456218.587951	42.530384	0.391645	1	0
2456219.500319	42.560925	0.247828	1	0
2456220.491327	42.555732	0.391613	1	0
2456220.514069	42.551119	0.320320	1	0
2456409.867093	42.504921	0.617333	1	0
2456409.872719	42.501423	0.595203	1	0
2456416.824768	42.571677	0.550392	1	0
2456416.828565	42.579292	0.545862	1	0
2456416.832443	42.563730	0.566830	1	0
2456432.884915	42.635039	0.393986	1	0
2456432.890124	42.632258	0.450803	1	0
2456433.905268	42.619879	0.738644	1	0
2456433.910395	42.618201	0.801539	1	0
2456434.892458	42.623067	0.484791	1	0
2456434.898129	42.624313	0.468854	1	0
2456437.889188	42.594218	0.400790	1	0
2456437.894720	42.611013	0.367888	1	0
2456438.860772	42.592966	0.320407	1	0
2456441.860316	42.577927	0.423142	1	0
2456454.832361	42.567912	0.354619	1	0
