2455480.529186	0.062005	0.007837	1	1
2455480.532970	0.065608	0.007101	1	1
2455480.536778	0.067294	0.007504	1	1
2455482.554786	0.048408	0.005711	1	1
2455484.542056	0.015288	0.008299	1	1
2455484.545828	0.023810	0.008596	1	1
2455484.549671	0.028096	0.008203	1	1
2455485.527184	0.016372	0.006972	1	1
2455485.532971	0.018101	0.007192	1	1
2455487.543214	0.002040	0.006526	1	1
2455487.548897	0.008186	0.006483	1	1
2455493.544252	0.008437	0.006400	1	1
2455493.550478	0.002925	0.006539	1	1
2455495.535877	0.019896	0.006475	1	1
2455495.541664	0.009524	0.006865	1	1
2455498.517820	0.022625	0.010712	1	1
2455498.523445	0.000284	0.009684	1	1
2455500.544007	0.045905	0.005516	1	1
2455500.549389	0.041590	0.006006	1	1
2455501.547102	0.058915	0.004884	1	1
2455501.552738	0.067960	0.004667	1	1
2455505.514789	0.073297	0.005555	1	1
2455505.520425	0.071973	0.005498	1	1
2455507.517142	0.098216	0.004276	1	1
2455507.522824	0.106341	0.004360	1	1
2455509.518050	0.081148	0.006136	1	1
2455509.523524	0.069251	0.005725	1	1
2455511.516449	0.080898	0.006430	1	1
2455511.521935	0.070829	0.006401	1	1
2455513.504562	0.064484	0.006751	1	1
2455513.510244	0.070657	0.007118	1	1
2455514.505835	0.072403	0.005420	1	1
2455514.511356	0.057646	0.005514	1	1
2455519.503938	-0.001918	0.008338	1	1
2455519.508811	0.009394	0.008037	1	1
2455523.508036	0.008346	0.006695	1	1
2455523.513036	0.003966	0.006985	1	1
2455524.521481	0.013708	0.005389	1	1
2455524.526446	0.010349	0.005473	1	1
2455653.900831	0.000484	0.006008	1	1
2455653.906410	-0.005875	0.005940	1	1
2455654.900357	-0.011627	0.006569	1	1
2455654.905936	-0.002712	0.005901	1	1
2455657.909222	0.010361	0.004887	1	1
2455657.914813	0.013358	0.005097	1	1
2455659.907949	0.017050	0.006208	1	1
2455659.913540	0.004048	0.006479	1	1
2455660.901884	0.014125	0.004053	1	1
2455662.902485	0.004458	0.007656	1	1
2455662.908180	0.009859	0.007336	1	1
2455663.839263	0.047057	0.014016	1	1
2455672.897729	0.048851	0.005276	1	1
2455672.902775	0.045251	0.004851	1	1
2455675.905453	0.082547	0.003410	1	1
2455679.879903	0.051240	0.004071	1	1
2455679.885123	0.048547	0.004145	1	1
2455712.893679	0.049420	0.004521	1	1
2455715.864679	0.031806	0.011001	1	1
2455715.867376	0.034042	0.011448	1	1
2455715.869992	0.030583	0.011592	1	1
2455715.872747	0.038585	0.011980	1	1
2455727.859452	-0.018150	0.008523	1	1
2455727.863145	-0.012408	0.008337	1	1
2455727.866953	-0.013492	0.009032	1	1
2455735.809170	0.024636	0.004244	1	1
2455754.777241	0.000594	0.008805	1	1
2455755.755721	0.006583	0.006203	1	1
2455769.736300	0.030972	0.005467	1	1
2455769.742075	0.018846	0.006215	1	1
2455776.628483	0.017610	0.005747	1	1
2455782.624998	0.011174	0.006141	1	1
2455784.737667	0.059735	0.004400	1	1
2455801.526698	-0.008161	0.010272	1	1
2455801.531628	0.007626	0.009498	1	1
2455804.632333	0.015561	0.009041	1	1
2455804.637669	0.022300	0.008328	1	1
2455807.626267	0.050702	0.007792	1	1
2455807.631162	0.032219	0.007153	1	1
2455810.581550	0.013327	0.006085	1	1
2455810.586723	0.022918	0.006434	1	1
2455816.587002	0.071833	0.007744	1	1
2455816.590578	0.070566	0.007180	1	1
2455816.594154	0.064135	0.007072	1	1
2455834.622073	0.063481	0.004658	1	1
2455834.627593	0.065714	0.004652	1	1
2455836.585712	0.057625	0.005491	1	1
2455836.591440	0.056102	0.005479	1	1
2455839.585007	0.001562	0.007343	1	1
2455839.590794	0.004455	0.007421	1	1
2455842.549547	-0.013980	0.008603	1	1
2455842.555033	-0.007900	0.007045	1	1
2455845.575633	-0.010123	0.008615	1	1
2455845.581258	0.001759	0.007442	1	1
2455870.498785	0.059371	0.005895	1	1
2455870.504422	0.068900	0.005797	1	1
2455874.532217	0.035033	0.008291	1	1
2455874.537437	0.056897	0.011220	1	1
2455878.549549	0.054926	0.010981	1	1
2455878.554965	0.087238	0.010662	1	1
2456020.892743	0.013249	0.006459	1	1
2456020.898160	0.008119	0.006305	1	1
2456022.889397	0.010099	0.008025	1	1
2456022.894884	0.006482	0.008980	1	1
2456024.891353	0.008151	0.006917	1	1
2456024.897048	0.013559	0.006568	1	1
2456028.922257	0.013552	0.005572	1	1
2456029.892891	-0.005720	0.008770	1	1
2456029.898354	-0.011673	0.008379	1	1
2456031.852968	-0.000027	0.006597	1	1
2456052.857065	0.016602	0.006557	1	1
2456052.862482	0.013770	0.006355	1	1
2456053.851639	0.037196	0.007059	1	1
2456053.857114	0.035949	0.006686	1	1
2456054.839916	0.028382	0.004301	1	1
2456055.886865	0.046935	0.004112	1	1
2456056.818146	0.023132	0.007207	1	1
2456056.823714	0.018826	0.006567	1	1
2456078.843392	-0.012133	0.005225	1	1
